,Concept_ID,lv,hi
2833,warten::V,виччысьны,इंतज़ार करना
2834,warten::V,gaidīt,इंतज़ार करना
2835,erwarten::V,виччысьны,प्रतीक्षा करना
2836,erwarten::V,sagaidīt,प्रतीक्षा करना
2837,suchen::V,корсьны,ढूँढ़ना
2838,suchen::V,meklēt,ढूँढ़ना
2839,finden::V,казявны,पाना
2840,finden::V,казявны,ढूँढ़ निकालना
2841,finden::V,rast,पाना
2842,finden::V,rast,ढूँढ़ निकालना
2843,finden::V,atrast,पाना
2844,finden::V,atrast,ढूँढ़ निकालना
2845,versuchen::V,заводитчывны,कोशिश करना
2846,versuchen::V,mēģināt,कोशिश करना
2847,vorbereiten::V,дасьтыны,तैयार करना
2848,vorbereiten::V,gatavot,तैयार करना
2849,vorbereiten::V,sagatavot,तैयार करना
2850,lieben::V,радейтны,प्यार करना
2851,lieben::V,mīlēt,प्यार करना
2852,mögen::V,радейтны,पसंद होना
2853,mögen::V,gribēties,पसंद होना
2854,lachen::V,серавны,हँसना
2855,lachen::V,серавлыны,हँसना
2856,lachen::V,smiet,हँसना
2857,lachen::V,smieties,हँसना
2858,rühren::V,нормӧдны,छूना
2859,rühren::V,aizgrābt,छूना
2860,weinen::V,бӧрдны,रोना
2861,weinen::V,raudāt,रोना
2862,schimpfen::V,видчыны,गाली देना
2863,schimpfen::V,rāties,गाली देना
2864,schimpfen::V,lamāties,गाली देना
2865,sich ärgern::V,скӧравны,चिढ़ना
2866,sich ärgern::V,скӧравны,नाराज़ होना
2867,sich ärgern::V,īgt,चिढ़ना
2868,sich ärgern::V,īgt,नाराज़ होना
2869,sich ärgern::V,pukoties,चिढ़ना
2870,sich ärgern::V,pukoties,नाराज़ होना
2871,sich ärgern::V,dusmoties,चिढ़ना
2872,sich ärgern::V,dusmoties,नाराज़ होना
2873,sich fürchten::V,повны,डरना
2874,sich fürchten::V,повны,भय खाना
2875,sich fürchten::V,bīties,डरना
2876,sich fürchten::V,bīties,भय खाना
2877,sich fürchten::V,baidīties,डरना
2878,sich fürchten::V,baidīties,भय खाना
2879,fürchten::V,повны,डरना से
2880,fürchten::V,повны,भय खाना से
2881,fürchten::V,baidīties no,डरना से
2882,fürchten::V,baidīties no,भय खाना से
2883,fliehen::V,пышйыны,भागना
2884,fliehen::V,bēgt,भागना
2885,flüchten::V,пышйыны,निकल भागना
2886,flüchten::V,aizbēgt,निकल भागना
2887,sehen::V,аддзыны,देखना
2888,sehen::V,redzēt,देखना
2889,anschauen::V,видзӧдны,देखना
2890,anschauen::V,paraudzīties,देखना
2891,ansehen::V,видзӧдны,दृष्टि डालना पर
2892,ansehen::V,aplūkot,दृष्टि डालना पर
2893,hören::V,кывны,सुनना
2894,hören::V,dzirdēt,सुनना
2895,zuhören::V,кывзыны,सुनना
2896,zuhören::V,klausīties,सुनना
2897,probieren::V,видлыны,चखना
2898,probieren::V,nogaršot,चखना
2899,riechen::V,чушкыны,सूँघना
2900,riechen::V,ost,सूँघना
2901,riechen::V,ostīt,सूँघना
2902,fühlen::V,вежӧртны,महसूस करना
2903,fühlen::V,гӧгӧрвоны,महसूस करना
2904,fühlen::V,just,महसूस करना
2905,fühlen::V,izjust,महसूस करना
2906,scheinen::V,кажитчыны,लगना
2907,scheinen::V,šķist,लगना
2908,scheinen::V,likties,लगना
2909,zu sehen sein::V,тыдавны,दिखाई देना
2910,zu sehen sein::V,parādīties,दिखाई देना
2911,vernehmen::V,кывны,सुनना
2912,vernehmen::V,saklausīt,सुनना
2913,frieren::V,кынмыны,ठंड लगना
2914,frieren::V,кынмыны,सर्दी लगना
2915,frieren::V,salt,ठंड लगना
2916,frieren::V,salt,सर्दी लगना
2917,tun::V,керны,करना
2918,tun::V,darīt,करना
2919,können::V,кужны,सकना
2920,können::V,кужны,जानना
2921,können::V,prast,सकना
2922,können::V,prast,जानना
2923,wollen::V,кӧсйыны,चाहना
2924,wollen::V,gribēt,चाहना
2925,anfangen::V,заводитны,शुरू करना
2926,anfangen::V,пондыны,शुरू करना
2927,anfangen::V,sākt,शुरू करना
2928,anfangen::V,iesākt,शुरू करना
2929,beenden::V,помавны,ख़त्म करना
2930,beenden::V,помавны,समाप्त करना
2931,beenden::V,beigt,ख़त्म करना
2932,beenden::V,beigt,समाप्त करना
2933,beenden::V,pabeigt,ख़त्म करना
2934,beenden::V,pabeigt,समाप्त करना
2935,aufhören::V,дугӧдны,बंद जाना
2936,aufhören::V,дугӧдны,समाप्त जाना
2937,aufhören::V,pārtraukt,बंद जाना
2938,aufhören::V,pārtraukt,समाप्त जाना
2939,gelingen::V,артмыны,बनना
2940,gelingen::V,артмыны,अच्छा होना
2941,gelingen::V,izdoties,बनना
2942,gelingen::V,izdoties,अच्छा होना
2943,geraten::V,сюрны,बन पड़ना
2944,geraten::V,веськавны,बन पड़ना
2945,geraten::V,veikties,बन पड़ना
2946,öffnen::V,восьтыны,खोलना
2947,öffnen::V,atvērt,खोलना
2948,öffnen::V,attaisīt,खोलना
2949,schließen::V,пӧдлавны,बंद करना
2950,schließen::V,slēgt,बंद करना
2951,schließen::V,aizvērt,बंद करना
2952,schließen::V,aiztaisīt,बंद करना
2953,stellen::V,сувтӧдны,रखना
2954,stellen::V,likt,रखना
2955,stellen::V,nolikt,रखना
2956,setzen::V,пуксьӧдны,रखना
2957,setzen::V,пуксьӧдны,बिठाना
2958,setzen::V,sēdināt,रखना
2959,setzen::V,sēdināt,बिठाना
2960,legen::V,пуктыны,रखना
2961,legen::V,пуктыны,लिटाना
2962,legen::V,likt,रखना
2963,legen::V,likt,लिटाना
2964,berühren::V,вӧрзьӧдны,छूना
2965,berühren::V,вӧрзьӧдны,स्पर्श करना
2966,berühren::V,инмӧдчывны,छूना
2967,berühren::V,инмӧдчывны,स्पर्श करना
2968,berühren::V,skart,छूना
2969,berühren::V,skart,स्पर्श करना
2970,berühren::V,aizskart,छूना
2971,berühren::V,aizskart,स्पर्श करना
2972,verbinden::V,йитны,बाँधना
2973,verbinden::V,saistīt,बाँधना
2974,verbinden::V,savienot,बाँधना
2975,bedecken::V,вевттьыны,ढकना
2976,bedecken::V,apsegt,ढकना
2977,bedecken::V,pārsegt,ढकना
2978,aufhängen::V,ӧшӧдны,लटकाना
2979,aufhängen::V,джагӧдны,लटकाना
2980,aufhängen::V,uzkārt,लटकाना
2981,anzünden::V,ӧзтыны,जलाना
2982,anzünden::V,aizdegt,जलाना
2983,anzünden::V,aizdedzināt,जलाना
2984,aufheben::V,чеччӧдны,उठाना
2985,aufheben::V,сувтӧдны,उठाना
2986,aufheben::V,pacelt,उठाना
2987,zurücklassen::V,кольны,पीछे छोड़ना
2988,zurücklassen::V,atstāt,पीछे छोड़ना
2989,verlieren::V,воштыны,खोना
2990,verlieren::V,воштыны,गँवाना
2991,verlieren::V,zaudēt,खोना
2992,verlieren::V,zaudēt,गँवाना
2993,verlieren::V,pazaudēt,खोना
2994,verlieren::V,pazaudēt,गँवाना
2995,fallen lassen::V,уськӧдны,गिराना
2996,fallen lassen::V,nomest,गिराना
2997,machen::V,вӧчны,करना
2998,machen::V,вӧчны,बनाना
2999,machen::V,лӧсьӧдны,करना
3000,machen::V,лӧсьӧдны,बनाना
3001,machen::V,darīt,करना
3002,machen::V,darīt,बनाना
3003,herstellen::V,лӧсьӧдны,बनाना
3004,herstellen::V,лӧсьӧдны,तैयार करना
3005,herstellen::V,ražot,बनाना
3006,herstellen::V,ražot,तैयार करना
3007,herstellen::V,izgatavot,बनाना
3008,herstellen::V,izgatavot,तैयार करना
3009,bauen::V,лэптыны,बनाना
3010,bauen::V,лэптыны,निर्माण करना
3011,bauen::V,celt,बनाना
3012,bauen::V,celt,निर्माण करना
3013,bauen::V,būvēt,बनाना
3014,bauen::V,būvēt,निर्माण करना
3015,reparieren::V,дзоньтавны,मरम्मत करना
3016,reparieren::V,labot,मरम्मत करना
3017,reparieren::V,remontēt,मरम्मत करना
3018,verbessern::V,бурмӧдны,सुधारना
3019,verbessern::V,labot,सुधारना
3020,verbessern::V,izlabot,सुधारना
3021,ändern::V,вежны,बदलना
3022,ändern::V,вежны,परीवर्तन करना
3023,ändern::V,mainīt,बदलना
3024,ändern::V,mainīt,परीवर्तन करना
3025,graben::V,кодйыны,खोदना
3026,graben::V,rakt,खोदना
3027,beugen::V,куснявны,झुकाना
3028,beugen::V,liekt,झुकाना
3029,biegen::V,куснявны,झुकाना
3030,biegen::V,liekt,झुकाना
3031,drehen::V,бергӧдлыны,फेरना
3032,drehen::V,бергӧдлыны,घुमाना
3033,drehen::V,griezt,फेरना
3034,drehen::V,griezt,घुमाना
3035,wenden::V,бергӧдны,पलटना
3036,wenden::V,бергӧдны,मोड़ना
3037,wenden::V,apgriezt,पलटना
3038,wenden::V,apgriezt,मोड़ना
3039,umdrehen::V,бергӧдны,घुमाना
3040,umdrehen::V,apgriezt,घुमाना
3041,heben::V,лэптыны,उठाना
3042,heben::V,лэптыны,ऊँचा करना
3043,heben::V,celt,उठाना
3044,heben::V,celt,ऊँचा करना
3045,heben::V,cilāt,उठाना
3046,heben::V,cilāt,ऊँचा करना
3047,heben::V,pacelt,उठाना
3048,heben::V,pacelt,ऊँचा करना
3049,hochheben::V,кыпӧдны,उठाना
3050,hochheben::V,кыпӧдны,ऊपर को उठाना
3051,hochheben::V,pacelt,उठाना
3052,hochheben::V,pacelt,ऊपर को उठाना
3053,ergreifen::V,кутны,पकड़ना
3054,ergreifen::V,кутны,हाथ में लेना
3055,ergreifen::V,paķert,पकड़ना
3056,ergreifen::V,paķert,हाथ में लेना
3057,ergreifen::V,satvert,पकड़ना
3058,ergreifen::V,satvert,हाथ में लेना
3059,halten::V,кутны,धरना
3060,halten::V,кутны,पकड़ना
3061,halten::V,turēt,धरना
3062,halten::V,turēt,पकड़ना
3063,halten::V,saturēt,धरना
3064,halten::V,saturēt,पकड़ना
3065,drücken::V,личкыны,दबाना
3066,drücken::V,топӧдны,दबाना
3067,drücken::V,spiest,दबाना
3068,schieben::V,ӧтдортны,सरकाना
3069,schieben::V,ӧтдортны,खिसकाना
3070,schieben::V,йӧткыштны,सरकाना
3071,schieben::V,йӧткыштны,खिसकाना
3072,schieben::V,stumt,सरकाना
3073,schieben::V,stumt,खिसकाना
3074,kratzen::V,гуджӧдны,खुरचना
3075,kratzen::V,гуджӧдны,खुजलाना
3076,kratzen::V,kasīt,खुरचना
3077,kratzen::V,kasīt,खुजलाना
3078,kratzen::V,skrāpēt,खुरचना
3079,kratzen::V,skrāpēt,खुजलाना
3080,lecken::V,нювны,चाटना
3081,lecken::V,lakt,चाटना
3082,lecken::V,laizīt,चाटना
3083,beißen::V,курччыны,काटना
3084,beißen::V,kost,काटना
3085,abreißen::V,орӧдны,तोड़ना
3086,abreißen::V,atraut,तोड़ना
3087,abreißen::V,atplēst,तोड़ना
3088,abschneiden::V,вундавны,काट करना
3089,abschneiden::V,nogriezt,काट करना
3090,binden::V,гӧрддзавны,बाँधना
3091,binden::V,кӧртавны,बाँधना
3092,binden::V,siet,बाँधना
3093,binden::V,aptīt,बाँधना
3094,stecken::V,сюйны,खोंसना
3095,stecken::V,bāzt,खोंसना
3096,stecken::V,spraust,खोंसना
3097,brechen::V,чегны,तोड़ना
3098,brechen::V,lauzt,तोड़ना
3099,brechen::V,lauzīt,तोड़ना
3100,klopfen::V,камгыны,खटखटाना
3101,klopfen::V,klauvēt,खटखटाना
3102,hauen::V,нӧйнты,ठोकना
3103,hauen::V,кучкыны,ठोकना
3104,hauen::V,cirst,ठोकना
3105,hauen::V,dauzīt,ठोकना
3106,kleben::V,лемавны,चिपकाना
3107,kleben::V,ляскавны,चिपकाना
3108,kleben::V,līmēt,चिपकाना
3109,kleben::V,lipināt,चिपकाना
3110,reiben::V,тільны,घिसना
3111,reiben::V,тільны,रगड़ना
3112,reiben::V,зыравны,घिसना
3113,reiben::V,зыравны,रगड़ना
3114,reiben::V,rīvēt,घिसना
3115,reiben::V,rīvēt,रगड़ना
3116,reiben::V,berzēt,घिसना
3117,reiben::V,berzēt,रगड़ना
3118,streichen::V,мавтны,लगाना
3119,streichen::V,ziest,लगाना
3120,streichen::V,triept,लगाना
3121,schleifen::V,кеслыны,तेज़ करना
3122,schleifen::V,trīt,तेज़ करना
3123,schleifen::V,asināt,तेज़ करना
3124,schneiden::V,шырны,कतरना
3125,schneiden::V,griezt,कतरना
3126,schneiden::V,sagriezt,कतरना
3127,rütteln::V,легӧдны,झकझोरना
3128,rütteln::V,катлӧдлыны,झकझोरना
3129,rütteln::V,kratīt,झकझोरना
3130,rütteln::V,purināt,झकझोरना
3131,schütteln::V,тракӧдны,हिलाना
3132,schütteln::V,kratīt,हिलाना
3133,schwenken::V,ӧвтны,घुमाना
3134,schwenken::V,шенасьны,घुमाना
3135,schwenken::V,vēzēt,घुमाना
3136,schwenken::V,vēcināt,घुमाना
3137,schütten::V,кисьтны,उँडेलना
3138,schütten::V,bērt,उँडेलना
3139,füllen::V,тыртны,भरना
3140,füllen::V,тыртны,ठूसना
3141,füllen::V,pildīt,भरना
3142,füllen::V,pildīt,ठूसना
3143,füllen::V,piepildīt,भरना
3144,füllen::V,piepildīt,ठूसना
3145,einwickeln::V,тубыртны,लपेटना
3146,einwickeln::V,ietīt,लपेटना
3147,tragen::V,нуны,ढोना
3148,tragen::V,nest,ढोना
3149,schleppen::V,кыскавны,घसीटना
3150,schleppen::V,stiept,घसीटना
3151,schleppen::V,staipīt,घसीटना
3152,ziehen::V,кыскыны,खींचना
3153,ziehen::V,vilkt,खींचना
3154,aufbewahren::V,видзны,रखना
3155,aufbewahren::V,glabāt,रखना
3156,aufbewahren::V,uzglabāt,रखना
3157,werfen::V,чӧвтны,फेंकना
3158,werfen::V,шыбитны,फेंकना
3159,werfen::V,mest,फेंकना
3160,werfen::V,sviest,फेंकना
3161,fangen::V,кутны,पकड़ना
3162,fangen::V,ķert,पकड़ना
3163,fangen::V,uzķert,पकड़ना
3164,packen::V,босьтны,पकड़ना
3165,packen::V,paķert,पकड़ना
3166,packen::V,satvert,पकड़ना
3167,verstecken::V,дзебны,छिपाना
3168,verstecken::V,slēpt,छिपाना
3169,verstecken::V,noglabāt,छिपाना
3170,teilen::V,юкны,बाँटना
3171,teilen::V,dalīt,बाँटना
3172,schicken::V,ыстыны,भेजना
3173,schicken::V,sūtīt,भेजना
3174,schicken::V,atsūtīt,भेजना
3175,bringen::V,вайны,लाना
3176,bringen::V,atvest,लाना
3177,hinzufügen::V,содтыны,जोड़ना
3178,hinzufügen::V,pievienot,जोड़ना
3179,bekommen::V,босьтны,पाना
3180,bekommen::V,dabūt,पाना
3181,erhalten::V,босьтны,पाना
3182,erhalten::V,босьтны,मिलना
3183,erhalten::V,saņemt,पाना
3184,erhalten::V,saņemt,मिलना
3185,nehmen::V,босьтны,लेना
3186,nehmen::V,ņemt,लेना
3187,nehmen::V,paņemt,लेना
3188,wählen::V,бӧрйыны,चुनना
3189,wählen::V,ievēlēt,चुनना
3190,auswählen::V,бӧрйыны,चुनना
3191,auswählen::V,izvēlēt,चुनना
3192,bewahren::V,видзны,बनाए रखना
3193,bewahren::V,saglabāt,बनाए रखना
3194,behindern::V,конйӧдлыны,रोकना
3195,behindern::V,джӧмдӧдны,रोकना
3196,behindern::V,kavēt,रोकना
3197,behindern::V,aizkavēt,रोकना
3198,verderben::V,тшыкӧдны,ख़राब करना
3199,verderben::V,sabojāt,ख़राब करना
3200,beschädigen::V,тшыкӧдны,नुक़सान पहुँचाना
3201,beschädigen::V,bojāt,नुक़सान पहुँचाना
3202,beschädigen::V,maitāt,नुक़सान पहुँचाना
3203,zerbrechen::V,жуглыны,तोड़ना
3204,zerbrechen::V,salauzt,तोड़ना
3205,zerbrechen::V,sadauzīt,तोड़ना
3206,zerreißen::V,орӧдны,तोड़ना
3207,zerreißen::V,pārraut,तोड़ना
3208,zerstören::V,жугӧдны,नष्ट करना
3209,zerstören::V,жугӧдны,बरबाद करना
3210,zerstören::V,кисьтны,नष्ट करना
3211,zerstören::V,кисьтны,बरबाद करना
3212,zerstören::V,косявны,नष्ट करना
3213,zerstören::V,косявны,बरबाद करना
3214,zerstören::V,graut,नष्ट करना
3215,zerstören::V,graut,बरबाद करना
3216,zerstören::V,sagraut,नष्ट करना
3217,zerstören::V,sagraut,बरबाद करना
3218,verbrennen::V,сотны,जलाना
3219,verbrennen::V,сотчыны,जलाना
3220,verbrennen::V,dedzināt,जलाना
3221,verbrennen::V,sadedzināt,जलाना
3222,geben::V,сетны,देना
3223,geben::V,dot,देना
3224,geben::V,padot,देना
3225,reichen::V,сетны,थमाना
3226,reichen::V,padot,थमाना
3227,reichen::V,sniegt,थमाना
3228,schenken::V,козьнавны,भेंट देना
3229,schenken::V,dāvāt,भेंट देना
3230,schenken::V,dāvināt,भेंट देना
3231,versprechen::V,кыв сетны,वादा करना
3232,versprechen::V,solīt,वादा करना
3233,versprechen::V,apsolīt,वादा करना
3234,wünschen::V,кӧсйыны,कामना करना
3235,wünschen::V,vēlēt,कामना करना
3236,wünschen::V,novēlēt,कामना करना
3237,loben::V,ошкыны,तारीफ़ करना
3238,loben::V,lielīt,तारीफ़ करना
3239,küssen::V,окавны,चूमना
3240,küssen::V,bučot,चूमना
3241,küssen::V,skūpstīt,चूमना
3242,wiegen::V,гудрӧдлыны,झुलाना
3243,wiegen::V,šūpot,झुलाना
3244,zudecken::V,веввттьыны,ढकना
3245,zudecken::V,apklāt,ढकना
3246,zudecken::V,aizsegt,ढकना
3247,wecken::V,садьмӧдны,जगाना
3248,wecken::V,чуксавны,जगाना
3249,wecken::V,modināt,जगाना
3250,zeigen::V,петкӧдлыны,दिखाना
3251,zeigen::V,rādīt,दिखाना
3252,führen::V,нуӧдны,रास्ता दिखाना
3253,führen::V,vadīt,रास्ता दिखाना
3254,lehren::V,велӧдны,पढ़ाना
3255,lehren::V,mācīt,पढ़ाना
3256,lehren::V,iemācīt,पढ़ाना
3257,unterrichten::V,велӧдны,सिखाना
3258,unterrichten::V,apmācīt,सिखाना
3259,aufziehen::V,быдтыны,पालना
3260,aufziehen::V,uzaudzināt,पालना
3261,leiten::V,веськӧдлыны,संचालन करना
3262,leiten::V,vadīt,संचालन करना
3263,leiten::V,pārzināt,संचालन करना
3264,antreiben::V,тэрмӧдны,हड़बड़ाना
3265,antreiben::V,urdīt,हड़बड़ाना
3266,antreiben::V,mudināt,हड़बड़ाना
3267,lassen::V,тшӧктыны,-आना
3268,lassen::V,тшӧктыны,कराना
3269,lassen::V,ļaut,-आना
3270,lassen::V,ļaut,कराना
3271,einladen::V,корны,बुलाना
3272,einladen::V,ielūgt,बुलाना
3273,einladen::V,aicināt,बुलाना
3274,vereinigen::V,ӧтувтны,मिलाना
3275,vereinigen::V,ӧтувтны,संयुक्त करना
3276,vereinigen::V,котыртны,मिलाना
3277,vereinigen::V,котыртны,संयुक्त करना
3278,vereinigen::V,vienot,मिलाना
3279,vereinigen::V,vienot,संयुक्त करना
3280,vereinigen::V,apvienot,मिलाना
3281,vereinigen::V,apvienot,संयुक्त करना
3282,besuchen::V,волыны,मिलना से
3283,besuchen::V,волыны,मिलने जाना से
3284,besuchen::V,ветлыны,मिलना से
3285,besuchen::V,ветлыны,मिलने जाना से
3286,besuchen::V,apciemot,मिलना से
3287,besuchen::V,apciemot,मिलने जाना से
3288,treffen::V,вочаӧдны,मिलना
3289,treffen::V,паныдавны,मिलना
3290,treffen::V,satikt,मिलना
3291,treffen::V,sastapt,मिलना
3292,sich versammeln::V,лӧсьӧдчыны,इकट्ठा होना
3293,sich versammeln::V,salasīties,इकट्ठा होना
3294,sich versammeln::V,sapulcēties,इकट्ठा होना
3295,spielen::V,ворсны,खेलना
3296,spielen::V,spēlēt,खेलना
3297,spielen::V,spēlēties,खेलना
3298,singen::V,сьывны,गाना
3299,singen::V,dziedāt,गाना
3300,tanzen::V,йӧктыны,नाचना
3301,tanzen::V,diet,नाचना
3302,tanzen::V,dejot,नाचना
3303,tanzen::V,dancot,नाचना
3304,sich trennen::V,торйӧдчыны,अलग होना
3305,sich trennen::V,šķirties,अलग होना
3306,sich trennen::V,izšķirties,अलग होना
3307,verlassen::V,эновтны,छोड़ना
3308,verlassen::V,atstāt,छोड़ना
3309,retten::V,видзны,बचाना
3310,retten::V,мездыны,बचाना
3311,retten::V,glābt,बचाना
3312,bewachen::V,видзны,आँख रखना पर
3313,bewachen::V,sargāt,आँख रखना पर
3314,schützen::V,видзны,रक्षा करना
3315,schützen::V,pasargāt,रक्षा करना
3316,schützen::V,aizsargāt,रक्षा करना
3317,verteidigen::V,дорйыны,रक्षा करना
3318,verteidigen::V,aizstāvēt,रक्षा करना
3319,sich schlagen::V,косясьны,हाथापाई करना
3320,sich schlagen::V,kauties,हाथापाई करना
3321,sich schlagen::V,izkauties,हाथापाई करना
3322,schießen::V,лыйны,गोली मारना
3323,schießen::V,šaut,गोली मारना
3324,schießen::V,šaudīt,गोली मारना
3325,siegen::V,вермыны,जीतना
3326,siegen::V,вермыны,विजय पाना
3327,siegen::V,uzvarēt,जीतना
3328,siegen::V,uzvarēt,विजय पाना
3329,ärgern::V,лӧгӧдны,चिढ़ाना
3330,ärgern::V,лёкмӧдны,चिढ़ाना
3331,ärgern::V,скӧрмӧдны,चिढ़ाना
3332,ärgern::V,sadusmot,चिढ़ाना
3333,schlagen::V,вартны,मारना
3334,schlagen::V,sist,मारना
3335,schlagen::V,triekt,मारना
3336,treten::V,лёгны,ठोकर मारना
3337,treten::V,майкны,ठोकर मारना
3338,treten::V,mīt,ठोकर मारना
3339,treten::V,paspert,ठोकर मारना
3340,stechen::V,бышткыны,भेदना
3341,stechen::V,бышткыны,भोंकना
3342,stechen::V,durt,भेदना
3343,stechen::V,durt,भोंकना
3344,stoßen::V,тойлыны,धक्का देना
3345,stoßen::V,тойлыны,झटका देना
3346,stoßen::V,йӧткавны,धक्का देना
3347,stoßen::V,йӧткавны,झटका देना
3348,stoßen::V,grūst,धक्का देना
3349,stoßen::V,grūst,झटका देना
3350,stehlen::V,гусявны,चोरी करना
3351,stehlen::V,zagt,चोरी करना
3352,stören::V,падмӧдны,बुरा लगना
3353,stören::V,traucēt,बुरा लगना
3354,belästigen::V,дӧзмӧдны,तंग करना
3355,belästigen::V,apgrūtināt,तंग करना
3356,verbergen::V,дзебны,लुकाना
3357,verbergen::V,сайӧдны,लुकाना
3358,verbergen::V,slēpt,लुकाना
3359,verbergen::V,paslēpt,लुकाना
3360,täuschen::V,пӧръявны,धोखा देना
3361,täuschen::V,ылӧдны,धोखा देना
3362,täuschen::V,mānīt,धोखा देना
3363,täuschen::V,maldināt,धोखा देना
3364,betrügen::V,сӧрны,धोखा देना
3365,betrügen::V,krāpt,धोखा देना
3366,betrügen::V,apkrāpt,धोखा देना
3367,töten::V,вины,मारना
3368,töten::V,вины,मार डालना
3369,töten::V,nāvēt,मारना
3370,töten::V,nāvēt,मार डालना
3371,töten::V,nogalināt,मारना
3372,töten::V,nogalināt,मार डालना
3373,wohnen::V,овны,रहना
3374,wohnen::V,dzīvot,रहना
3375,arbeiten::V,уджавны,काम करना
3376,arbeiten::V,strādāt,काम करना
3377,arbeiten::V,darboties,काम करना
3378,sammeln::V,чукӧртны,जमा करना
3379,sammeln::V,vākt,जमा करना
3380,pflücken::V,вотны,चुनना
3381,pflücken::V,вотны,तोड़ना
3382,pflücken::V,ӧктыны,चुनना
3383,pflücken::V,ӧктыны,तोड़ना
3384,pflücken::V,raut,चुनना
3385,pflücken::V,raut,तोड़ना
3386,pflücken::V,plūkt,चुनना
3387,pflücken::V,plūkt,तोड़ना
3388,jagen::V,кыйсьыны,आखेट करना
3389,jagen::V,кыйсьыны,शिकार करना
3390,jagen::V,medīt,आखेट करना
3391,jagen::V,medīt,शिकार करना
3392,fischen::V,чери кыйны,मछली पकड़ना
3393,fischen::V,zvejot,मछली पकड़ना
3394,fassen::V,кутны,पकड़ना
3395,fassen::V,saķert,पकड़ना
3396,hüten::V,видзны,चराना
3397,hüten::V,йирӧдны,चराना
3398,hüten::V,ganīt,चराना
3399,treiben::V,вӧтлыны,हाँकना
3400,treiben::V,dzīt,हाँकना
3401,anbinden::V,домавны,बाँधना
3402,anbinden::V,piesiet,बाँधना
3403,anbinden::V,piesaistīt,बाँधना
3404,füttern::V,вердны,खिलाना
3405,füttern::V,barot,खिलाना
3406,melken::V,лысьтыны,दुहना
3407,melken::V,slaukt,दुहना
3408,hacken::V,керавны,काटना
3409,hacken::V,kapāt,काटना
3410,gießen::V,киськавны,सींचना
3411,gießen::V,liet,सींचना
3412,gießen::V,laistīt,सींचना
3413,reifen::V,кисьмыны,पकना
3414,reifen::V,briest,पकना
3415,zubereiten::V,дасьтыны,पकाना
3416,zubereiten::V,taisīt,पकाना
3417,zubereiten::V,gatavot,पकाना
3418,kochen::V,пуны,पकाना
3419,kochen::V,пуны,राँधना
3420,kochen::V,vārīt,पकाना
3421,kochen::V,vārīt,राँधना
3422,backen::V,пӧжавны,पकाना
3423,backen::V,cept,पकाना
3424,braten::V,пражитны,तलना
3425,braten::V,пражитны,भूनना
3426,braten::V,cept,तलना
3427,braten::V,cept,भूनना
3428,braten::V,cepināt,तलना
3429,braten::V,cepināt,भूनना
3430,umrühren::V,сорлавны,फेंटना
3431,umrühren::V,maisīt,फेंटना
3432,umrühren::V,apmaisīt,फेंटना
3433,stricken::V,кӧртны,बुनना
3434,stricken::V,adīt,बुनना
3435,nähen::V,вурны,सीना
3436,nähen::V,šūt,सीना
3437,färben::V,мичӧдны,रँगना
3438,färben::V,краситны,रँगना
3439,färben::V,krāsot,रँगना
3440,färben::V,nokrāsot,रँगना
3441,reinigen::V,весавны,साफ़ करना
3442,reinigen::V,весавны,शुद्ध करना
3443,reinigen::V,tīrīt,साफ़ करना
3444,reinigen::V,tīrīt,शुद्ध करना
3445,reinigen::V,attīrīt,साफ़ करना
3446,reinigen::V,attīrīt,शुद्ध करना
3447,waschen::V,мыськыны,धोना
3448,waschen::V,mazgāt,धोना
3449,abwischen::V,чышкыны,पोंछ्ना
3450,abwischen::V,noslaucīt,पोंछ्ना
3451,spülen::V,пожъявны,माँजना
3452,spülen::V,пожъявны,खँगालना
3453,spülen::V,skalot,माँजना
3454,spülen::V,skalot,खँगालना
3455,fegen::V,чышкыны,बुहारना
3456,fegen::V,slaucīt,बुहारना
3457,kehren::V,чышкыны,झाड़ना
3458,kehren::V,mēzt,झाड़ना
3459,baden::V,купайтчыны,स्नान करना
3460,baden::V,peldēties,स्नान करना
3461,sich waschen::V,мыссьыны,नहाना
3462,sich waschen::V,мыссьыны,हाथ-मुँह धोना
3463,sich waschen::V,mazgāties,नहाना
3464,sich waschen::V,mazgāties,हाथ-मुँह धोना
3465,ausziehen::V,пӧрччӧдны,उतारना
3466,ausziehen::V,noģērbt,उतारना
3467,anziehen::V,кӧмавны,पहनना
3468,anziehen::V,пасьтавны,पहनना
3469,anziehen::V,uzvilkt,पहनना
3470,sich anziehen::V,пасьтасьны,कपड़े पहनना
3471,sich anziehen::V,apģērbties,कपड़े पहनना
3472,kämmen::V,сынавны,कंघी करना
3473,kämmen::V,sukāt,कंघी करना
3474,schmücken::V,мичмӧдны,सजाना
3475,schmücken::V,мичмӧдны,सँवारना
3476,schmücken::V,rotāt,सजाना
3477,schmücken::V,rotāt,सँवारना
3478,schmücken::V,greznot,सजाना
3479,schmücken::V,greznot,सँवारना
3480,sagen::V,шуны,कहना
3481,sagen::V,шуны,बताना
3482,sagen::V,висьтавны,कहना
3483,sagen::V,висьтавны,बताना
3484,sagen::V,teikt,कहना
3485,sagen::V,teikt,बताना
3486,sprechen::V,сёрнитны,बोलना
3487,sprechen::V,runāt,बोलना
3488,reden::V,сёрнитны,बोलना
3489,reden::V,сёрнитны,बात करना
