,Concept_ID,lv,os
2718,unterrichten::V,apmācīt,ахуыр кæнын
2719,aufziehen::V,быдтыны,хъомыл кӕнын
2720,aufziehen::V,uzaudzināt,хъомыл кӕнын
2721,leiten::V,веськӧдлыны,разамынд дӕттын
2722,leiten::V,vadīt,разамынд дӕттын
2723,leiten::V,pārzināt,разамынд дӕттын
2724,antreiben::V,тэрмӧдны,тагъд кæнын
2725,antreiben::V,тэрмӧдны,рог кæнын
2726,antreiben::V,urdīt,тагъд кæнын
2727,antreiben::V,urdīt,рог кæнын
2728,antreiben::V,mudināt,тагъд кæнын
2729,antreiben::V,mudināt,рог кæнын
2730,lassen::V,тшӧктыны,кæнын
2731,lassen::V,ļaut,кæнын
2732,einladen::V,корны,ӕрхонын
2733,einladen::V,корны,ӕрбахонын
2734,einladen::V,ielūgt,ӕрхонын
2735,einladen::V,ielūgt,ӕрбахонын
2736,einladen::V,aicināt,ӕрхонын
2737,einladen::V,aicināt,ӕрбахонын
2738,vereinigen::V,ӧтувтны,баиу кӕнын
2739,vereinigen::V,котыртны,баиу кӕнын
2740,vereinigen::V,vienot,баиу кӕнын
2741,vereinigen::V,apvienot,баиу кӕнын
2742,besuchen::V,волыны,абæрæг кæнын
2743,besuchen::V,волыны,бабæрæг кæнын
2744,besuchen::V,волыны,бауайын
2745,besuchen::V,ветлыны,абæрæг кæнын
2746,besuchen::V,ветлыны,бабæрæг кæнын
2747,besuchen::V,ветлыны,бауайын
2748,besuchen::V,apciemot,абæрæг кæнын
2749,besuchen::V,apciemot,бабæрæг кæнын
2750,besuchen::V,apciemot,бауайын
2751,treffen::V,вочаӧдны,фембæлын
2752,treffen::V,паныдавны,фембæлын
2753,treffen::V,satikt,фембæлын
2754,treffen::V,sastapt,фембæлын
2755,sich versammeln::V,лӧсьӧдчыны,æрæмбырд уын
2756,sich versammeln::V,salasīties,æрæмбырд уын
2757,sich versammeln::V,sapulcēties,æрæмбырд уын
2758,spielen::V,ворсны,хъазын
2759,spielen::V,spēlēt,хъазын
2760,spielen::V,spēlēties,хъазын
2761,singen::V,сьывны,зарын
2762,singen::V,dziedāt,зарын
2763,tanzen::V,йӧктыны,кафын
2764,tanzen::V,diet,кафын
2765,tanzen::V,dejot,кафын
2766,tanzen::V,dancot,кафын
2767,sich trennen::V,торйӧдчыны,фæйнæрдæм фæцæуын айхæлын
2768,sich trennen::V,šķirties,фæйнæрдæм фæцæуын айхæлын
2769,sich trennen::V,izšķirties,фæйнæрдæм фæцæуын айхæлын
2770,verlassen::V,эновтны,ныууадзын
2771,verlassen::V,atstāt,ныууадзын
2772,retten::V,видзны,фервӕзын кӕнын
2773,retten::V,мездыны,фервӕзын кӕнын
2774,retten::V,glābt,фервӕзын кӕнын
2775,bewachen::V,видзны,хъахъхъӕнын
2776,bewachen::V,sargāt,хъахъхъӕнын
2777,schützen::V,видзны,хъахъхъӕнын
2778,schützen::V,pasargāt,хъахъхъӕнын
2779,schützen::V,aizsargāt,хъахъхъӕнын
2780,verteidigen::V,дорйыны,бахизын
2781,verteidigen::V,aizstāvēt,бахизын
2782,sich schlagen::V,косясьны,хыл кæнын
2783,sich schlagen::V,kauties,хыл кæнын
2784,sich schlagen::V,izkauties,хыл кæнын
2785,schießen::V,лыйны,ӕхсын
2786,schießen::V,šaut,ӕхсын
2787,schießen::V,šaudīt,ӕхсын
2788,siegen::V,вермыны,басӕттын
2789,siegen::V,вермыны,фӕуӕлахиз уӕвын
2790,siegen::V,uzvarēt,басӕттын
2791,siegen::V,uzvarēt,фӕуӕлахиз уӕвын
2792,ärgern::V,лӧгӧдны,мӕсты кӕнын
2793,ärgern::V,лёкмӧдны,мӕсты кӕнын
2794,ärgern::V,скӧрмӧдны,мӕсты кӕнын
2795,ärgern::V,sadusmot,мӕсты кӕнын
2796,schlagen::V,вартны,ныццæвын
2797,schlagen::V,sist,ныццæвын
2798,schlagen::V,triekt,ныццæвын
2799,treten::V,лёгны,
2800,treten::V,майкны,
2801,treten::V,mīt,
2802,treten::V,paspert,
2803,stechen::V,бышткыны,фæрæхойын
2804,stechen::V,durt,фæрæхойын
2805,stoßen::V,тойлыны,риуыгъын
2806,stoßen::V,йӧткавны,риуыгъын
2807,stoßen::V,grūst,риуыгъын
2808,stehlen::V,гусявны,давын
2809,stehlen::V,zagt,давын
2810,stören::V,падмӧдны,хъыгдарын
2811,stören::V,traucēt,хъыгдарын
2812,belästigen::V,дӧзмӧдны,хъыгдарын
2813,belästigen::V,apgrūtināt,хъыгдарын
2814,verbergen::V,дзебны,бамбӕхсын
2815,verbergen::V,дзебны,басусӕг кӕнын
2816,verbergen::V,сайӧдны,бамбӕхсын
2817,verbergen::V,сайӧдны,басусӕг кӕнын
2818,verbergen::V,slēpt,бамбӕхсын
2819,verbergen::V,slēpt,басусӕг кӕнын
2820,verbergen::V,paslēpt,бамбӕхсын
2821,verbergen::V,paslēpt,басусӕг кӕнын
2822,täuschen::V,пӧръявны,фӕливын
2823,täuschen::V,пӧръявны,асайын
2824,täuschen::V,ылӧдны,фӕливын
2825,täuschen::V,ылӧдны,асайын
2826,täuschen::V,mānīt,фӕливын
2827,täuschen::V,mānīt,асайын
2828,täuschen::V,maldināt,фӕливын
2829,täuschen::V,maldināt,асайын
2830,betrügen::V,сӧрны,асайын
2831,betrügen::V,krāpt,асайын
2832,betrügen::V,apkrāpt,асайын
2833,töten::V,вины,амарын
2834,töten::V,nāvēt,амарын
2835,töten::V,nogalināt,амарын
2836,wohnen::V,овны,цӕрын
2837,wohnen::V,dzīvot,цӕрын
2838,arbeiten::V,уджавны,кусын
2839,arbeiten::V,strādāt,кусын
2840,arbeiten::V,darboties,кусын
2841,sammeln::V,чукӧртны,æртонын
2842,sammeln::V,vākt,æртонын
2843,pflücken::V,вотны,тонын
2844,pflücken::V,ӧктыны,тонын
2845,pflücken::V,raut,тонын
2846,pflücken::V,plūkt,тонын
2847,jagen::V,кыйсьыны,цуан кæнын
2848,jagen::V,medīt,цуан кæнын
2849,fischen::V,чери кыйны,кæсаг ахсын æнгуырæй
2850,fischen::V,чери кыйны,æнгуыр дарын
2851,fischen::V,zvejot,кæсаг ахсын æнгуырæй
2852,fischen::V,zvejot,æнгуыр дарын
2853,fassen::V,кутны,ӕрцахсын
2854,fassen::V,saķert,ӕрцахсын
2855,hüten::V,видзны,хизын
2856,hüten::V,йирӧдны,хизын
2857,hüten::V,ganīt,хизын
2858,treiben::V,вӧтлыны,скъӕрын
2859,treiben::V,dzīt,скъӕрын
2860,anbinden::V,домавны,бабæттын
2861,anbinden::V,домавны,æрбæттын
2862,anbinden::V,piesiet,бабæттын
2863,anbinden::V,piesiet,æрбæттын
2864,anbinden::V,piesaistīt,бабæттын
2865,anbinden::V,piesaistīt,æрбæттын
2866,füttern::V,вердны,холлаг дæттын
2867,füttern::V,вердны,холлаг æвæрын
2868,füttern::V,вердны,дарын
2869,füttern::V,barot,холлаг дæттын
2870,füttern::V,barot,холлаг æвæрын
2871,füttern::V,barot,дарын
2872,melken::V,лысьтыны,дуцын
2873,melken::V,slaukt,дуцын
2874,hacken::V,керавны,кæрдын
2875,hacken::V,керавны,лыгтæ кæнын
2876,hacken::V,kapāt,кæрдын
2877,hacken::V,kapāt,лыгтæ кæнын
2878,gießen::V,киськавны,бакалын
2879,gießen::V,liet,бакалын
2880,gießen::V,laistīt,бакалын
2881,reifen::V,кисьмыны,срæгъæд уын
2882,reifen::V,кисьмыны,сцæттæ уын
2883,reifen::V,briest,срæгъæд уын
2884,reifen::V,briest,сцæттæ уын
2885,zubereiten::V,дасьтыны,сцӕттӕ кӕнын
2886,zubereiten::V,taisīt,сцӕттӕ кӕнын
2887,zubereiten::V,gatavot,сцӕттӕ кӕнын
2888,kochen::V,пуны,фыцын
2889,kochen::V,vārīt,фыцын
2890,backen::V,пӧжавны,фыцын
2891,backen::V,cept,фыцын
2892,braten::V,пражитны,цурын
2893,braten::V,cept,цурын
2894,braten::V,cepināt,цурын
2895,umrühren::V,сорлавны,ахæццæ кæнын
2896,umrühren::V,сорлавны,азмæнтын
2897,umrühren::V,сорлавны,астауын
2898,umrühren::V,maisīt,ахæццæ кæнын
2899,umrühren::V,maisīt,азмæнтын
2900,umrühren::V,maisīt,астауын
2901,umrühren::V,apmaisīt,ахæццæ кæнын
2902,umrühren::V,apmaisīt,азмæнтын
2903,umrühren::V,apmaisīt,астауын
2904,stricken::V,кӧртны,кæнын
2905,stricken::V,кӧртны,бийын
2906,stricken::V,adīt,кæнын
2907,stricken::V,adīt,бийын
2908,nähen::V,вурны,хуыйын
2909,nähen::V,šūt,хуыйын
2910,färben::V,мичӧдны,ахорын
2911,färben::V,краситны,ахорын
2912,färben::V,krāsot,ахорын
2913,färben::V,nokrāsot,ахорын
2914,reinigen::V,весавны,ссыгъдæг кæнын
2915,reinigen::V,весавны,ныссыгъдæг кæнын
2916,reinigen::V,весавны,ныссæрфын
2917,reinigen::V,tīrīt,ссыгъдæг кæнын
2918,reinigen::V,tīrīt,ныссыгъдæг кæнын
2919,reinigen::V,tīrīt,ныссæрфын
2920,reinigen::V,attīrīt,ссыгъдæг кæнын
2921,reinigen::V,attīrīt,ныссыгъдæг кæнын
2922,reinigen::V,attīrīt,ныссæрфын
2923,waschen::V,мыськыны,ӕхсын
2924,waschen::V,mazgāt,ӕхсын
2925,abwischen::V,чышкыны,сӕрфын
2926,abwischen::V,noslaucīt,сӕрфын
2927,spülen::V,пожъявны,æнхъæвзын
2928,spülen::V,skalot,æнхъæвзын
2929,fegen::V,чышкыны,мӕрзын
2930,fegen::V,slaucīt,мӕрзын
2931,kehren::V,чышкыны,мӕрзын
2932,kehren::V,mēzt,мӕрзын
2933,baden::V,купайтчыны,хи найын
2934,baden::V,peldēties,хи найын
2935,sich waschen::V,мыссьыны,хи æхсын
2936,sich waschen::V,mazgāties,хи æхсын
2937,ausziehen::V,пӧрччӧдны,ласын
2938,ausziehen::V,noģērbt,ласын
2939,anziehen::V,кӧмавны,скæнын
2940,anziehen::V,пасьтавны,скæнын
2941,anziehen::V,uzvilkt,скæнын
2942,sich anziehen::V,пасьтасьны,дзаума скæнын
2943,sich anziehen::V,пасьтасьны,дарæс скæнын
2944,sich anziehen::V,apģērbties,дзаума скæнын
2945,sich anziehen::V,apģērbties,дарæс скæнын
2946,kämmen::V,сынавны,ныффасын
2947,kämmen::V,сынавны,æрфасын
2948,kämmen::V,sukāt,ныффасын
2949,kämmen::V,sukāt,æрфасын
2950,schmücken::V,мичмӧдны,фӕлындын
2951,schmücken::V,rotāt,фӕлындын
2952,schmücken::V,greznot,фӕлындын
2953,sagen::V,шуны,зæгъын
2954,sagen::V,висьтавны,зæгъын
2955,sagen::V,teikt,зæгъын
2956,sprechen::V,сёрнитны,дзурын
2957,sprechen::V,runāt,дзурын
2958,reden::V,сёрнитны,ныхас кӕнын
2959,reden::V,norunāt,ныхас кӕнын
2960,sich unterhalten::V,сёрнитны,ныхас кæнын
2961,sich unterhalten::V,варовитны,ныхас кæнын
2962,sich unterhalten::V,sarunāties,ныхас кæнын
2963,fragen::V,юавны,фӕрсын
2964,fragen::V,jautāt,фӕрсын
2965,bitten::V,корны,курын
2966,bitten::V,lūgt,курын
2967,bitten::V,prasīt,курын
2968,erzählen::V,висьтавны,радзурын
2969,erzählen::V,висьтавны,ратаурæгъ кæнын
2970,erzählen::V,stāstīt,радзурын
2971,erzählen::V,stāstīt,ратаурæгъ кæнын
2972,mitteilen::V,юӧртны,фехъусын кæнын
2973,mitteilen::V,висьтавны,фехъусын кæнын
2974,mitteilen::V,pavēstīt,фехъусын кæнын
2975,nennen::V,шуны,хонын
2976,nennen::V,ним сетны,хонын
2977,nennen::V,saukt,хонын
2978,rufen::V,корны,сидын
2979,rufen::V,saukt,сидын
2980,prahlen::V,ошйысьны,ӕппӕлын
2981,prahlen::V,lielīties,ӕппӕлын
2982,übersetzen::V,вуджӧдны,ратæлмац кæнын
2983,übersetzen::V,tulkot,ратæлмац кæнын
2984,übersetzen::V,pārtulkot,ратæлмац кæнын
2985,denken::V,мӧвпавны,ӕнхъӕлын
2986,denken::V,мӧвпавны,хъуыды кӕнын
2987,denken::V,domāt,ӕнхъӕлын
2988,denken::V,domāt,хъуыды кӕнын
2989,glauben::V,эскыны,уырнын
2990,glauben::V,ticēt,уырнын
2991,bemerken::V,казявны,фенын
2992,bemerken::V,ievērot,фенын
2993,bemerken::V,ieraudzīt,фенын
2994,erkennen::V,тӧдмавны,базонын
2995,erkennen::V,pazīt,базонын
2996,erkennen::V,atpazīt,базонын
2997,begreifen::V,вежӧртны,ӕмбарын
2998,begreifen::V,вежӧртны,бамбарын
2999,begreifen::V,гӧгӧрвоны,ӕмбарын
3000,begreifen::V,гӧгӧрвоны,бамбарын
3001,begreifen::V,jēgt,ӕмбарын
3002,begreifen::V,jēgt,бамбарын
3003,begreifen::V,apjēgt,ӕмбарын
3004,begreifen::V,apjēgt,бамбарын
3005,verstehen::V,вежӧртны,
3006,verstehen::V,гӧгӧрвоны,
3007,verstehen::V,saprast,
3008,lernen::V,вeлöдчыны,ахуыр кӕнын
3009,lernen::V,mācīties,ахуыр кӕнын
3010,wissen::V,тӧдны,зонын
3011,wissen::V,zināt,зонын
3012,sich erinnern an::V,казьтывны,зæрдыл æрлæууын
3013,sich erinnern an::V,казьтывны,æрымысын
3014,sich erinnern an::V,казьтывны,æрбаймысын
3015,sich erinnern an::V,казьтывны,æрхъуыды кæнын
3016,sich erinnern an::V,дум вылӧ уськӧдны,зæрдыл æрлæууын
3017,sich erinnern an::V,дум вылӧ уськӧдны,æрымысын
3018,sich erinnern an::V,дум вылӧ уськӧдны,æрбаймысын
3019,sich erinnern an::V,дум вылӧ уськӧдны,æрхъуыды кæнын
3020,sich erinnern an::V,atminēties,зæрдыл æрлæууын
3021,sich erinnern an::V,atminēties,æрымысын
3022,sich erinnern an::V,atminēties,æрбаймысын
3023,sich erinnern an::V,atminēties,æрхъуыды кæнын
3024,vergessen::V,вунӧдны,ферох кæнын
3025,vergessen::V,вунӧдны,айрох кæнын
3026,vergessen::V,mirst,ферох кæнын
3027,vergessen::V,mirst,айрох кæнын
3028,vergessen::V,aizmirst,ферох кæнын
3029,vergessen::V,aizmirst,айрох кæнын
3030,messen::V,муртавны,барын
3031,messen::V,mērīt,барын
3032,zählen::V,лыддьыны,нымайын
3033,zählen::V,skaitīt,нымайын
3034,rechnen::V,лыддьыны,хынцын
3035,rechnen::V,rēķināt,хынцын
3036,lesen::V,лыддьыны,кӕсын
3037,lesen::V,лыддьыны,фӕрсын
3038,lesen::V,lasīt,кӕсын
3039,lesen::V,lasīt,фӕрсын
3040,malen::V,серпасавны,ныв кӕнын
3041,malen::V,gleznot,ныв кӕнын
3042,zeichnen::V,серпасавны,ныв кӕнын
3043,zeichnen::V,zīmēt,ныв кӕнын
3044,schreiben::V,гижны,фыссын
3045,schreiben::V,rakstīt,фыссын
3046,besitzen::V,лоны,хицау уын
3047,besitzen::V,piederēt,хицау уын
3048,kaufen::V,ньӧбны,балхӕнын
3049,kaufen::V,pirkt,балхӕнын
3050,verkaufen::V,вузавны,уӕй кӕнын
3051,verkaufen::V,pārdot,уӕй кӕнын
3052,bezahlen::V,мынтыны,бафидын
3053,bezahlen::V,мынтысьны,бафидын
3054,bezahlen::V,apmaksāt,бафидын
3055,zahlen::V,мынтыны,фидын
3056,zahlen::V,maksāt,фидын
3057,beherrschen::V,ас улын кутны,æлдариуæг кæнын
3058,beherrschen::V,valdīt,æлдариуæг кæнын
3059,ertragen::V,пыкны,бавзарын
3060,ertragen::V,лэптыны,бавзарын
3061,ertragen::V,panest,бавзарын
3062,ertragen::V,paciest,бавзарын
