,Concept_ID,zh,se
765,Wurzel::N,根,veedis
766,Wurzel::N,根,vue´ddes
767,Wurzel::N,根,вуэнҍтэсь
768,Baum::N,树,moere
769,Baum::N,树,muorra
770,Baum::N,树,muorra
771,Baum::N,树,muoṛâ
772,Baum::N,树,muõrr
773,Baum::N,树,мӯрр
774,Stamm::N,树干,ståamhpe
775,Stamm::N,树干,mátta
776,Stamm::N,树干,galda
777,Stamm::N,树干,ruŋgo
778,Stamm::N,树干,stokk
779,Stamm::N,树干,мӯрр
780,Stamm::N,树干,кэ̄ллт
781,Rinde::N,树皮,gïrre
782,Rinde::N,树皮,baarhkoe
783,Rinde::N,树皮,bárkko
784,Rinde::N,树皮,ostu
785,Rinde::N,树皮,bárku
786,Rinde::N,树皮,korrâ
787,Rinde::N,树皮,kõrr
788,Rinde::N,树皮,pärkk
789,Rinde::N,树皮,кэ̄рр
790,Rinde::N,树皮,па̄ҏҏк
791,Ast::N,树枝,åeksie
792,Ast::N,树枝,oakse
793,Ast::N,树枝,oaksi
794,Ast::N,树枝,uák'si
795,Ast::N,树枝,å´hss
796,Ast::N,树枝,вуэккьс
797,Zweig::N,树枝,åeksie
798,Zweig::N,树枝,oakse
799,Zweig::N,树枝,rissi
800,Zweig::N,树枝,syeṛi
801,Zweig::N,树枝,sue´rr
802,Zweig::N,树枝,рыссе
803,Blatt::N,叶子,plienie
804,Blatt::N,叶子,lassta
805,Blatt::N,叶子,lasta
806,Blatt::N,叶子,lostâ
807,Blatt::N,叶子,lõstt
808,Blatt::N,叶子,лэ̄сст
809,Birke::N,桦木,såekie
810,Birke::N,桦木,soahke
811,Birke::N,桦木,soahki
812,Birke::N,桦木,suáhi
813,Birke::N,桦木,suâ´ǩǩ
814,Birke::N,桦木,пе̄ссьмӯрр
815,Kiefer[Baum]::N,松树,bietsie
816,Kiefer[Baum]::N,松树,hájkka
817,Kiefer[Baum]::N,松树,biehtse
818,Kiefer[Baum]::N,松树,beahci
819,Kiefer[Baum]::N,松树,peeci
820,Kiefer[Baum]::N,松树,pie´cc
821,Kiefer[Baum]::N,松树,пе̄дзь
822,Weide[Baum]::N,柳树,saalje
823,Weide[Baum]::N,柳树,sállja
824,Weide[Baum]::N,柳树,sieđga
825,Weide[Baum]::N,柳树,puájui
826,Weide[Baum]::N,柳树,puäi
827,Weide[Baum]::N,柳树,пуай
828,Tanne::N,冷杉,goese
829,Tanne::N,冷杉,guossa
830,Tanne::N,冷杉,guossa
831,Tanne::N,冷杉,kuosâ
832,Tanne::N,冷杉,kuõss
833,Tanne::N,冷杉,кӯсс
834,Horn::N,角,tjåervie
835,Horn::N,角,tjoarvve
836,Horn::N,角,čoarvi
837,Horn::N,角,čuár'vi
838,Horn::N,角,čuä´rvv
839,Horn::N,角,чуэррьв
840,Feder::N,羽毛,badtse
841,Feder::N,羽毛,dålgge
842,Feder::N,羽毛,bozza
843,Feder::N,羽毛,puzzâ
844,Feder::N,羽毛,tolge
845,Feder::N,羽毛,poʒʒ
846,Feder::N,羽毛,по̄ннц
847,Fell::N,皮毛,njaltja
848,Fell::N,皮毛,duollje
849,Fell::N,皮毛,náhkki
850,Fell::N,皮毛,dorkkas
851,Fell::N,皮毛,turkkâ
852,Fell::N,皮毛,tyel'ji
853,Fell::N,皮毛,nähki
854,Fell::N,皮毛,torkk
855,Fell::N,皮毛,čåu´dd
856,Fell::N,皮毛,tue´l'lj
857,Fell::N,皮毛,тӯлльй
858,Flügel::N,翅膀,såaja
859,Flügel::N,翅膀,såajoe
860,Flügel::N,翅膀,soadje
861,Flügel::N,翅膀,soadji
862,Flügel::N,翅膀,suáj̣á
863,Flügel::N,翅膀,suäjj
864,Flügel::N,翅膀,суэйй
865,Klaue::N,爪子,gadtse
866,Klaue::N,爪子,guober
867,Klaue::N,爪子,gazza
868,Klaue::N,爪子,kozzâ
869,Klaue::N,爪子,kõʒʒ
870,Klaue::N,爪子,кэ̄ннц
871,Kralle::N,爪子,gadtse
872,Kralle::N,爪子,gadtsa
873,Kralle::N,爪子,gazza
874,Kralle::N,爪子,kozzâ
875,Kralle::N,爪子,kõʒʒ
876,Kralle::N,爪子,ке̄бпель
877,Schwanz::N,尾巴,siejpie
878,Schwanz::N,尾巴,siejbbe
879,Schwanz::N,尾巴,bađuš
880,Schwanz::N,尾巴,seaibi
881,Schwanz::N,尾巴,seibi
882,Schwanz::N,尾巴,sei´bb
883,Schwanz::N,尾巴,piä´cciǩ
884,Schwanz::N,尾巴,пиджь
885,Schwanz::N,尾巴,се̄ййп
886,Schwanz::N,尾巴,пе̄цехь
887,Ei::N,蛋,munnie
888,Ei::N,蛋,månne
889,Ei::N,蛋,monni
890,Ei::N,蛋,maṇe
891,Ei::N,蛋,mââ´nn
892,Ei::N,蛋,маннҍ
893,Nest::N,巢,biesie
894,Nest::N,巢,biesse
895,Nest::N,巢,beassi
896,Nest::N,巢,peesi
897,Nest::N,巢,piervâl
898,Nest::N,巢,piä´ss
899,Nest::N,巢,пе̄ссь
900,Bau::N,穴,biesie
901,Bau::N,穴,biedjo
902,Bau::N,穴,liesso
903,Bau::N,穴,biedju
904,Bau::N,穴,piäju
905,Bau::N,穴,вуэӈӈк
906,Tier::N,动物,juvre
907,Tier::N,动物,udos
908,Tier::N,动物,divrre
909,Tier::N,动物,luohtok
910,Tier::N,动物,ealli
911,Tier::N,动物,ellee
912,Tier::N,动物,jie´lli
913,Tier::N,动物,жыва
914,Herde::N,群,dåehkie
915,Herde::N,群,ællo
916,Herde::N,群,fuovva
917,Herde::N,群,doahkki
918,Herde::N,群,čagge
919,Herde::N,群,tukk
920,Herde::N,群,vâ´lvv
921,Herde::N,群,чуэз
922,Herde::N,群,чӣгар
923,Kuh::N,母牛,govse
924,Kuh::N,母牛,gussa
925,Kuh::N,母牛,gussa
926,Kuh::N,母牛,kussâ
927,Kuh::N,母牛,kuss
928,Kuh::N,母牛,лӣххьм
929,Bulle::N,公牛,vuaksa
930,Bulle::N,公牛,vuoksá
931,Bulle::N,公牛,heargi
932,Bulle::N,公牛,vuák'sá
933,Bulle::N,公牛,ergi
934,Bulle::N,公牛,vuâhss
935,Bulle::N,公牛,е̄ррьк
936,Pferd::N,马,hierkie
937,Pferd::N,马,råsse
938,Pferd::N,马,hæssta
939,Pferd::N,马,heavuš
940,Pferd::N,马,hiävuš
941,Pferd::N,马,heävaš
942,Pferd::N,马,ро̄ссь
943,Schaf::N,羊,sïrve
944,Schaf::N,羊,sávttsa
945,Schaf::N,羊,sávza
946,Schaf::N,羊,savzâ
947,Schaf::N,羊,sauʒʒ
948,Schaf::N,羊,ла̄мьпесь
949,Schwein::N,猪,snurke
950,Schwein::N,猪,svijnne
951,Schwein::N,猪,spiidni
952,Schwein::N,猪,šahe
953,Schwein::N,猪,šââ´ǩǩ
954,Schwein::N,猪,ша̄гкь
955,Hund::N,狗,bïenje
956,Hund::N,狗,bena
957,Hund::N,狗,beana
958,Hund::N,狗,peenuv
959,Hund::N,狗,piânnai
960,Hund::N,狗,пе̄ннэ
961,Katze::N,猫,gaahtoe
962,Katze::N,猫,gáhtto
963,Katze::N,猫,bussá
964,Katze::N,猫,kissá
965,Katze::N,猫,kaass
966,Katze::N,猫,ко̄а̄сс
967,Bär::N,熊,gumsie
968,Bär::N,熊,biernna
969,Bär::N,熊,guovža
970,Bär::N,熊,bierdna
971,Bär::N,熊,kuob'žâ
972,Bär::N,熊,kue´bǯǯ
973,Bär::N,熊,та̄лл
974,Eichhörnchen::N,松鼠,åeruve
975,Eichhörnchen::N,松鼠,oarre
976,Eichhörnchen::N,松鼠,oarri
977,Eichhörnchen::N,松鼠,uár'ree
978,Eichhörnchen::N,松鼠,vuä´r'rev
979,Eichhörnchen::N,松鼠,вуэррев
980,Elch::N,麋鹿,ïelje
981,Elch::N,麋鹿,ællja
982,Elch::N,麋鹿,sarvva
983,Elch::N,麋鹿,ealga
984,Elch::N,麋鹿,sorvâ
985,Elch::N,麋鹿,sõrvv
986,Elch::N,麋鹿,сэ̄ррв
987,Fuchs::N,狐狸,riepie
988,Fuchs::N,狐狸,riebij
989,Fuchs::N,狐狸,rieban
990,Fuchs::N,狐狸,riemnjis
991,Fuchs::N,狐狸,rie´mjj
992,Fuchs::N,狐狸,рӣммьн
993,Hase::N,兔子,njåemele
994,Hase::N,兔子,njoammel
995,Hase::N,兔子,njoammil
996,Hase::N,兔子,njuámmil
997,Hase::N,兔子,njue´m'mel
998,Hase::N,兔子,нюэммель
999,Maus::N,老鼠,snjeara
1000,Maus::N,老鼠,snjierrá
1001,Maus::N,老鼠,sáhpán
1002,Maus::N,老鼠,säplig
1003,Maus::N,老鼠,sä´ppli
1004,Maus::N,老鼠,са̄хпьлинк
1005,Wolf::N,狼,sïejpe
1006,Wolf::N,狼,stálppe
1007,Wolf::N,狼,stáhkke
1008,Wolf::N,狼,ruomas
1009,Wolf::N,狼,kumpe
1010,Wolf::N,狼,návdi
1011,Wolf::N,狼,kumppi
1012,Wolf::N,狼,ku´mpp
1013,Wolf::N,狼,pââ´ldes
1014,Wolf::N,狼,чиррм
1015,Wolf::N,狼,пальтӭсь
1016,Vogel::N,鸟,ledtie
1017,Vogel::N,鸟,lådde
1018,Vogel::N,鸟,loddi
1019,Vogel::N,鸟,lodde
1020,Vogel::N,鸟,lå´dd
1021,Vogel::N,鸟,лоаннҍт
1022,Schwarm::N,群,dåehkie
1023,Schwarm::N,群,doahkke
1024,Schwarm::N,群,doahkki
1025,Schwarm::N,群,tuák'ki
1026,Schwarm::N,群,parvv
1027,Schwarm::N,群,туххк
1028,Huhn::N,鸡,vöönhtse
1029,Huhn::N,鸡,vuonntsá
1030,Huhn::N,鸡,vuonccis
1031,Huhn::N,鸡,kääṇi
1032,Huhn::N,鸡,kää´nn
1033,Huhn::N,鸡,ка̄ннҌ
1034,Hahn::N,公鸡,deere
1035,Hahn::N,公鸡,hádna
1036,Hahn::N,公鸡,åresvuonntsá
1037,Hahn::N,公鸡,vuonccis
1038,Hahn::N,公鸡,kääṇi
1039,Hahn::N,公鸡,åå´reskää´nn
1040,Hahn::N,公鸡,пе̄ттэх
1041,Gans::N,鹅,gaase
1042,Gans::N,鹅,gássa
1043,Gans::N,鹅,čuonji
1044,Gans::N,鹅,čuá'njá
1045,Gans::N,鹅,čue´nj
1046,Gans::N,鹅,чуэнь
1047,Adler::N,鹰,aarhtse
1048,Adler::N,鹰,goasskem
1049,Adler::N,鹰,goaskin
1050,Adler::N,鹰,kuás'kim
1051,Adler::N,鹰,kuä´cǩǩem
1052,Adler::N,鹰,куэцькем
1053,Ente::N,鸭,tjååtsele
1054,Ente::N,鸭,vuojatjis
1055,Ente::N,鸭,čáhceloddi
1056,Ente::N,鸭,vuonjâč
1057,Ente::N,鸭,vuõnjâč
1058,Ente::N,鸭,ча̄дзьлоаннҍт
1059,Eule::N,猫头鹰,snjågloe
1060,Eule::N,猫头鹰,skunjok
1061,Eule::N,猫头鹰,skuolfi
1062,Eule::N,猫头鹰,ijjâlodde
1063,Eule::N,猫头鹰,iiđsaž
1064,Eule::N,猫头鹰,кунньлоаннҍт
1065,Eule::N,猫头鹰,чӯзэм вуэһпэй
1066,Kranich::N,鹤,goerke
1067,Kranich::N,鹤,guorgga
1068,Kranich::N,鹤,guorga
1069,Kranich::N,鹤,kuor'gâ
1070,Kranich::N,鹤,kuõrgg
1071,Kranich::N,鹤,кӯррк
1072,Krähe::N,乌鸦,voerhtje
1073,Krähe::N,乌鸦,gárránis
1074,Krähe::N,乌鸦,vuoratjis
1075,Krähe::N,乌鸦,vuoražas
1076,Krähe::N,乌鸦,vuorččis
1077,Krähe::N,乌鸦,vuorâč
1078,Krähe::N,乌鸦,vuõrâč
1079,Krähe::N,乌鸦,вӯрэч
1080,Kuckuck::N,布谷鸟,gïeke
1081,Kuckuck::N,布谷鸟,giehka
1082,Kuckuck::N,布谷鸟,giehka
1083,Kuckuck::N,布谷鸟,kiehâ
1084,Kuckuck::N,布谷鸟,ǩiõkk
1085,Kuckuck::N,布谷鸟,кӣгк
1086,Schwan::N,天鹅,njoktje
1087,Schwan::N,天鹅,snjuktja
1088,Schwan::N,天鹅,njukča
1089,Schwan::N,天鹅,njuhčâ
1090,Schwan::N,天鹅,njuhčč
1091,Schwan::N,天鹅,нюххч
1092,Fisch::N,鱼,guelie
1093,Fisch::N,鱼,guolle
1094,Fisch::N,鱼,guolli
1095,Fisch::N,鱼,kyeḷi
1096,Fisch::N,鱼,kue´ll
1097,Fisch::N,鱼,кӯлль
1098,Barsch::N,鲈鱼,sihtege
1099,Barsch::N,鲈鱼,vuoskun
1100,Barsch::N,鲈鱼,vuoskku
1101,Barsch::N,鲈鱼,vuásku
1102,Barsch::N,鲈鱼,vuâsk
1103,Barsch::N,鲈鱼,вуэсск
1104,Hecht::N,狗鱼,haavke
1105,Hecht::N,狗鱼,hávgga
1106,Hecht::N,狗鱼,hávga
1107,Hecht::N,狗鱼,puško
1108,Hecht::N,狗鱼,nu´ǩǩeš
1109,Hecht::N,狗鱼,ныгкешь
1110,Schlange[Tier]::N,蛇,gïermesje
1111,Schlange[Tier]::N,蛇,germaj
1112,Schlange[Tier]::N,蛇,gearpmaš
1113,Schlange[Tier]::N,蛇,kyev'đi
1114,Schlange[Tier]::N,蛇,ku´vdd
1115,Schlange[Tier]::N,蛇,кӯввьт
1116,Wurm::N,蠕虫,mietie
1117,Wurm::N,蠕虫,maarhke
1118,Wurm::N,蠕虫,mádo
1119,Wurm::N,蠕虫,máhtu
1120,Wurm::N,蠕虫,máátu
1121,Wurm::N,蠕虫,määtt
1122,Wurm::N,蠕虫,ма̄дт
1123,Spinne::N,蜘蛛,hievnie
1124,Spinne::N,蜘蛛,hievnne
1125,Spinne::N,蜘蛛,heavdni
1126,Spinne::N,蜘蛛,evni
1127,Spinne::N,蜘蛛,eeunaž
1128,Spinne::N,蜘蛛,о̄а̄з
1129,Ameise::N,蚂蚁,garhke
1130,Ameise::N,蚂蚁,gårkkå
1131,Ameise::N,蚂蚁,gotka
1132,Ameise::N,蚂蚁,kutkâ
1133,Ameise::N,蚂蚁,kotkk
1134,Ameise::N,蚂蚁,ко̄ттк
1135,Laus::N,虱子,dihkie
1136,Laus::N,虱子,dihkke
1137,Laus::N,虱子,dihkki
1138,Laus::N,虱子,tikke
1139,Laus::N,虱子,te´ǩǩ
1140,Laus::N,虱子,тыһкь
1141,Mücke::N,蚊子,tjoejhke
1142,Mücke::N,蚊子,tjuojkka
1143,Mücke::N,蚊子,čuoika
1144,Mücke::N,蚊子,čuoš'kâ
1145,Mücke::N,蚊子,čuõškk
1146,Mücke::N,蚊子,чӯшшк
1147,Fliege::N,苍蝇,tjoere
1148,Fliege::N,苍蝇,boerege
1149,Fliege::N,苍蝇,tjuruk
1150,Fliege::N,苍蝇,čuru
1151,Fliege::N,苍蝇,kiärpáš
1152,Fliege::N,苍蝇,čuâr
1153,Fliege::N,苍蝇,čuâras
1154,Fliege::N,苍蝇,чуэраш
1155,Schmetterling::N,蝴蝶,biejjielåbloe
1156,Schmetterling::N,蝴蝶,biejvvelådde
1157,Schmetterling::N,蝴蝶,beaiveloddi
1158,Schmetterling::N,蝴蝶,piäi'vááloddááš
1159,Schmetterling::N,蝴蝶,ä´llbaž
1160,Schmetterling::N,蝴蝶,pei´vvlå´dd
1161,Schmetterling::N,蝴蝶,а̄лльп
1162,Beere::N,将果,muerjie
1163,Beere::N,将果,muorjje
1164,Beere::N,将果,muorji
1165,Beere::N,将果,myer'ji
1166,Beere::N,将果,mue´rjj
1167,Beere::N,将果,мӯррьй
1168,Apfel::N,苹果,æbpla
1169,Apfel::N,苹果,ehpal
1170,Apfel::N,苹果,eppel
1171,Apfel::N,苹果,eahppel
1172,Apfel::N,苹果,я̄блэк
1173,Pilz::N,蘑菇,goebpere
1174,Pilz::N,蘑菇,guoppar
1175,Pilz::N,蘑菇,guoppar
1176,Pilz::N,蘑菇,kuobâr
1177,Pilz::N,蘑菇,kuõbbâr
1178,Pilz::N,蘑菇,кӯмпар
1179,Zwiebel::N,洋葱,lööke
1180,Zwiebel::N,洋葱,løhkka
1181,Zwiebel::N,洋葱,lávki
1182,Zwiebel::N,洋葱,luukk
1183,Zwiebel::N,洋葱,луквець
1184,Saat::N,种子,saajoe
1185,Saat::N,种子,sádjo
1186,Saat::N,种子,siepman
1187,Saat::N,种子,siemâ
1188,Saat::N,种子,siõm
1189,Saat::N,种子,се̄м
1190,Korn::N,谷粒,gernie
1191,Korn::N,谷粒,gårnnetjalmme
1192,Korn::N,谷粒,gordni
1193,Korn::N,谷粒,jiṿe
1194,Korn::N,谷粒,ле̄ййп
1195,Heu::N,干草,suejnieh
1196,Heu::N,干草,ájvve
1197,Heu::N,干草,suoidni
1198,Heu::N,干草,syei'ni
1199,Heu::N,干草,suei´nn
1200,Heu::N,干草,сӯййн
1201,Schale::N,壳,gïrre
1202,Schale::N,壳,garra
1203,Schale::N,壳,skádne
1204,Schale::N,壳,garra
1205,Schale::N,壳,korrâ
1206,Schale::N,壳,kõrr
1207,Schale::N,壳,ю̄дтҍ
1208,Grube::N,坑,haevtie
1209,Grube::N,坑,rågge
1210,Grube::N,坑,gohpi
1211,Grube::N,坑,roggi
1212,Grube::N,坑,kyep'pi
1213,Grube::N,坑,rogge
1214,Grube::N,坑,rå´ǧǧ
1215,Grube::N,坑,kåå´pp
1216,Grube::N,坑,коабпь
1217,Falle::N,圈套,barta
1218,Falle::N,圈套,ruevtie
1219,Falle::N,圈套,gillar
1220,Falle::N,圈套,ruovdde
1221,Falle::N,圈套,rihtá
1222,Falle::N,圈套,báhcahat
1223,Falle::N,圈套,ká'skástâh
1224,Falle::N,圈套,ää´ǧǧes
1225,Falle::N,圈套,кӣлл
1226,Falle::N,圈套,ше̄шшь
1227,Schlinge::N,活扣,latjka
1228,Schlinge::N,活扣,gieras
1229,Schlinge::N,活扣,mohkki
1230,Schlinge::N,活扣,kieḷâ
1231,Schlinge::N,活扣,ǩiõll
1232,Schlinge::N,活扣,ää´ǧǧes
1233,Schlinge::N,活扣,кӣлл
1234,Schlinge::N,活扣,ше̄шшь
1235,Spur::N,踪迹,gïeje
1236,Spur::N,踪迹,luodda
1237,Spur::N,踪迹,joavnes
1238,Spur::N,踪迹,luodda
1239,Spur::N,踪迹,luod'dâ
1240,Spur::N,踪迹,ǩiõjj
1241,Spur::N,踪迹,кӣйй
1242,Asche::N,灰烬,govne
1243,Asche::N,灰烬,gudna
1244,Asche::N,灰烬,gutna
1245,Asche::N,灰烬,kunnâ
1246,Asche::N,灰烬,kunn
1247,Asche::N,灰烬,кунн
1248,Dreck::N,污垢,haaskoe
1249,Dreck::N,污垢,lænjok
1250,Dreck::N,污垢,baška
1251,Dreck::N,污垢,duova
1252,Dreck::N,污垢,durdi
1253,Dreck::N,污垢,tuol'vâ
1254,Dreck::N,污垢,sähss
1255,Dreck::N,污垢,са̄ккьс
1256,Eisen::N,铁,ruevtie
1257,Eisen::N,铁,ruovdde
1258,Eisen::N,铁,ruovdi
1259,Eisen::N,铁,ryev'di
1260,Eisen::N,铁,ru´vdd
1261,Eisen::N,铁,рӯввьт
1262,Gold::N,金子,gullie
1263,Gold::N,金子,gålle
1264,Gold::N,金子,golli
1265,Gold::N,金子,kolle
1266,Gold::N,金子,kå´ll
1267,Gold::N,金子,коалль
1268,Silber::N,银,sïlpe
1269,Silber::N,银,silbba
1270,Silber::N,银,silba
1271,Silber::N,银,silbâ
1272,Silber::N,银,silbb
1273,Silber::N,银,сыллп
1274,Kohle::N,煤,tjïrre
1275,Kohle::N,煤,tjahta
1276,Kohle::N,煤,čitna
1277,Kohle::N,煤,illâ
1278,Kohle::N,煤,čiđđâ
1279,Kohle::N,煤,ill
1280,Kohle::N,煤,ылл
1281,Glas::N,玻璃,klaase
1282,Glas::N,玻璃,glássa
1283,Glas::N,玻璃,lássa
1284,Glas::N,玻璃,laasâ
1285,Glas::N,玻璃,steehl
1286,Glas::N,玻璃,сте̄клэ
1287,Lehm::N,粘土,laejrie
1288,Lehm::N,粘土,lænnjgá
1289,Lehm::N,粘土,láirá
1290,Lehm::N,粘土,njaajâ
1291,Lehm::N,粘土,saavv
1292,Lehm::N,粘土,чуййв
1293,Lehm::N,粘土,чуввьй
1294,Sand::N,沙,saedtie
1295,Sand::N,沙,sáttoj
1296,Sand::N,沙,tjievrra
1297,Sand::N,沙,sáttu
1298,Sand::N,沙,čunoi
1299,Sand::N,沙,vuõddâs
1300,Sand::N,沙,вӯнтас
1301,Mensch::N,人,almetje
1302,Mensch::N,人,ulmusj
1303,Mensch::N,人,olmmoš
1304,Mensch::N,人,olmooš
1305,Mensch::N,人,ooumâž
1306,Mensch::N,人,олма
1307,Mann::N,男子,ålma
1308,Mann::N,男子,ålmåj
1309,Mann::N,男子,olmmái
1310,Mann::N,男子,a'lmai
1311,Mann::N,男子,åålm
1312,Mann::N,男子,ка̄ллесь
1313,Frau::N,妇女,nyjsene
1314,Frau::N,妇女,nissun
1315,Frau::N,妇女,nisu
1316,Frau::N,妇女,nissoon
1317,Frau::N,妇女,neezzan
1318,Frau::N,妇女,нызан
1319,Kind::N,小孩,maana
1320,Kind::N,小孩,mánná
1321,Kind::N,小孩,mánná
1322,Kind::N,小孩,pärni
1323,Kind::N,小孩,páárnáš
1324,Kind::N,小孩,pä´rnn
1325,Kind::N,小孩,päärnaž
1326,Kind::N,小孩,па̄ррьн
1327,Kind::N,小孩,па̄рнэнч
1328,Junge::N,男孩,påajke
1329,Junge::N,男孩,baernie
1330,Junge::N,男孩,birek
1331,Junge::N,男孩,báhttja
1332,Junge::N,男孩,gánda
1333,Junge::N,男孩,bárdni
1334,Junge::N,男孩,alge
1335,Junge::N,男孩,â´lǧǧ
1336,Junge::N,男孩,pä´rnn
1337,Junge::N,男孩,па̄ррьн
1338,Junge::N,男孩,па̄ррьшя
1339,Mädchen::N,女孩,nïejte
1340,Mädchen::N,女孩,niejdda
1341,Mädchen::N,女孩,nieida
1342,Mädchen::N,女孩,niei'dâ
1343,Mädchen::N,女孩,nijdd
1344,Mädchen::N,女孩,нӣйта
1345,Familie::N,家庭,fuelhkie
1346,Familie::N,家庭,beraj
1347,Familie::N,家庭,fuolkke
1348,Familie::N,家庭,famillja
1349,Familie::N,家庭,bearaš
1350,Familie::N,家庭,peerâ
1351,Familie::N,家庭,piâr
1352,Familie::N,家庭,пӣрас
1353,Großvater::N,祖父,aajja
1354,Großvater::N,祖父,áddjá
1355,Großvater::N,祖父,áddjá
1356,Großvater::N,祖父,äijih
1357,Großvater::N,祖父,ä´jj
1358,Großvater::N,祖父,а̄йя
1359,Großmutter::N,祖母,aahka
1360,Großmutter::N,祖母,áhkko
1361,Großmutter::N,祖母,áhkku
1362,Großmutter::N,祖母,ákku
1363,Großmutter::N,祖母,äkk
1364,Großmutter::N,祖母,ä´ǩǩ
1365,Großmutter::N,祖母,а̄ка
1366,Eltern::N,父母,eejhtegh
1367,Eltern::N,父母,æjgát
1368,Eltern::N,父母,vánhemat
1369,Eltern::N,父母,va'nhimeh
1370,Eltern::N,父母,puär'raz
1371,Eltern::N,父母,ро̄дҍхель
1372,Vater::N,父亲,aehtjie
1373,Vater::N,父亲,áhttje
1374,Vater::N,父亲,áhčči
1375,Vater::N,父亲,eeči
1376,Vater::N,父亲,e´čč
1377,Vater::N,父亲,аджь
1378,Mutter::N,母亲,ietnie
1379,Mutter::N,母亲,iednne
1380,Mutter::N,母亲,eadni
1381,Mutter::N,母亲,enni
1382,Mutter::N,母亲,jeä´n'n
1383,Mutter::N,母亲,е̄ннҍ
1384,Sohn::N,儿子,elkie
1385,Sohn::N,儿子,baernie
1386,Sohn::N,儿子,bárnne
1387,Sohn::N,儿子,bárdni
1388,Sohn::N,儿子,alge
1389,Sohn::N,儿子,pärni
1390,Sohn::N,儿子,â´lǧǧ
1391,Sohn::N,儿子,pä´rnn
1392,Sohn::N,儿子,алльк
1393,Tochter::N,女儿,nïejte
1394,Tochter::N,女儿,daktere
1395,Tochter::N,女儿,niejdda
1396,Tochter::N,女儿,nieida
1397,Tochter::N,女儿,niei'dâ
1398,Tochter::N,女儿,nijdd
1399,Tochter::N,女儿,нӣййт
1400,Bruder::N,兄弟,vïelle
1401,Bruder::N,兄弟,viellja
1402,Bruder::N,兄弟,viellja
1403,Bruder::N,兄弟,viljâ
1404,Bruder::N,兄弟,vi´llj
1405,Bruder::N,兄弟,вӣлльй
1406,Schwester::N,姐妹,åabpa
1407,Schwester::N,姐妹,oabbá
1408,Schwester::N,姐妹,oabbá
1409,Schwester::N,姐妹,uáb'bi
1410,Schwester::N,姐妹,vuä´b'b
1411,Schwester::N,姐妹,вуэррьпенҍ
1412,Onkel::N,伯父,jyøne
1413,Onkel::N,伯父,jiekie
1414,Onkel::N,伯父,tjietsie
1415,Onkel::N,伯父,ænoj
1416,Onkel::N,伯父,iehke
1417,Onkel::N,伯父,eanu
1418,Onkel::N,伯父,eahki
1419,Onkel::N,伯父,čeahci
1420,Onkel::N,伯父,eehi
1421,Onkel::N,伯父,iänui
1422,Onkel::N,伯父,jään
1423,Onkel::N,伯父,čia´cc
1424,Onkel::N,伯父,ӣнн
1425,Tante::N,阿姨,seasa
1426,Tante::N,阿姨,jijmie
1427,Tante::N,阿姨,gåeskie
1428,Tante::N,阿姨,goasske
1429,Tante::N,阿姨,siessá
1430,Tante::N,阿姨,muohtá
1431,Tante::N,阿姨,ipmi
1432,Tante::N,阿姨,goaski
1433,Tante::N,阿姨,siäsá
1434,Tante::N,阿姨,sie´ss
1435,Tante::N,阿姨,kuä´sǩǩ
1436,Tante::N,阿姨,сӣссь
1437,Ehemann::N,丈夫,ålma
1438,Ehemann::N,丈夫,geelle
1439,Ehemann::N,丈夫,boaddnje
1440,Ehemann::N,丈夫,gállásjålmåj
1441,Ehemann::N,丈夫,isit
1442,Ehemann::N,丈夫,boadnji
1443,Ehemann::N,丈夫,kääḷis
1444,Ehemann::N,丈夫,kuõjj
1445,Ehemann::N,丈夫,кӯйй
1446,Ehemann::N,丈夫,ка̄ллесь
1447,Ehefrau::N,妻子,gåmma
1448,Ehefrau::N,妻子,måersie
1449,Ehefrau::N,妻子,geellege
1450,Ehefrau::N,妻子,áhkká
1451,Ehefrau::N,妻子,áhkásj
1452,Ehefrau::N,妻子,áhkká
1453,Ehefrau::N,妻子,kálgu
1454,Ehefrau::N,妻子,eemeed
1455,Ehefrau::N,妻子,ä´ǩǩ
1456,Ehefrau::N,妻子,а̄ххьк
1457,Freude::N,愉快,aavoe
1458,Freude::N,愉快,gearjoe
1459,Freude::N,愉快,ávvo
1460,Freude::N,愉快,sjålle
1461,Freude::N,愉快,illu
1462,Freude::N,愉快,iḷo
1463,Freude::N,愉快,rämm
1464,Freude::N,愉快,kuärgg
1465,Freude::N,愉快,räädast
1466,Freude::N,愉快,ро̄а̄мм
1467,Gelächter::N,大笑,föörhkelh
1468,Gelächter::N,大笑,boagos
1469,Gelächter::N,大笑,tjajmos
1470,Gelächter::N,大笑,čaibman
1471,Gelächter::N,大笑,boagusteapmi
1472,Gelächter::N,大笑,gávdnasat
1473,Gelächter::N,大笑,käämmin
1474,Gelächter::N,大笑,smiâhh
1475,Gelächter::N,大笑,тӣшш
1476,Glück::N,运气,læhkoe
1477,Glück::N,运气,ávvo
1478,Glück::N,运气,lihkku
1479,Glück::N,运气,lukko
1480,Glück::N,运气,uási
1481,Glück::N,运气,lekk
1482,Glück::N,运气,vuâ´ss
1483,Glück::N,运气,вуэссь
1484,Kummer::N,苦恼,sårkoe
1485,Kummer::N,苦恼,vádja
1486,Kummer::N,苦恼,surggo
1487,Kummer::N,苦恼,moraš
1488,Kummer::N,苦恼,muurâš
1489,Kummer::N,苦恼,pe´ccel
