,Concept_ID,se,hy
690,Wiese::N,gieddi,մարգագետին
691,Wiese::N,nijtto,մարգագետին
692,Wiese::N,пуэшенҍ,մարգագետին
693,Wald::N,skåake,անտառ
694,Wald::N,skåajje,անտառ
695,Wald::N,miehtsie,անտառ
696,Wald::N,vuovdde,անտառ
697,Wald::N,miehttse,անտառ
698,Wald::N,vuovdi,անտառ
699,Wald::N,meahcci,անտառ
700,Wald::N,mecci,անտառ
701,Wald::N,vyemi,անտառ
702,Wald::N,vue´mm,անտառ
703,Wald::N,meä´c'c,անտառ
704,Wald::N,ля̄ммт,անտառ
705,Hügel::N,deava,բլուր
706,Hügel::N,dievvá,բլուր
707,Hügel::N,dievvá,բլուր
708,Hügel::N,čummâ,բլուր
709,Hügel::N,pä´rcc,բլուր
710,Hügel::N,teä´rmm,բլուր
711,Hügel::N,ка̄ннҌт,բլուր
712,Anhöhe::N,deava,բարձունք
713,Anhöhe::N,jalladahke,բարձունք
714,Anhöhe::N,dievásj,բարձունք
715,Anhöhe::N,aláš,բարձունք
716,Anhöhe::N,luohkká,բարձունք
717,Anhöhe::N,tiävá,բարձունք
718,Anhöhe::N,poorááš,բարձունք
719,Anhöhe::N,ču´lpp,բարձունք
720,Anhöhe::N,škâu´ŋŋ,բարձունք
721,Anhöhe::N,ка̄ннҌт,բարձունք
722,Berg::N,bïerje,լեռ
723,Berg::N,várre,լեռ
724,Berg::N,várri,լեռ
725,Berg::N,vääṛi,լեռ
726,Berg::N,vää´rr,լեռ
727,Berg::N,те̄ррьм,լեռ
728,Gipfel::N,dalvese,գագաթ
729,Gipfel::N,dalvese,կատար
730,Gipfel::N,tjåhkkå,գագաթ
731,Gipfel::N,tjåhkkå,կատար
732,Gipfel::N,čohkka,գագաթ
733,Gipfel::N,čohkka,կատար
734,Gipfel::N,čokke,գագաթ
735,Gipfel::N,čokke,կատար
736,Gipfel::N,čå´ǩǩ,գագաթ
737,Gipfel::N,čå´ǩǩ,կատար
738,Gipfel::N,ла̄ддҍв,գագաթ
739,Gipfel::N,ла̄ддҍв,կատար
740,Höhle::N,beajoe,քարայր
741,Höhle::N,rájgge,քարայր
742,Höhle::N,sluoggo,քարայր
743,Höhle::N,biedju,քարայր
744,Höhle::N,kuovđâšm,քարայր
745,Höhle::N,skuõrr,քարայր
746,Höhle::N,вуэӈӈк,քարայր
747,Abhang::N,boelte,լանջ
748,Abhang::N,boelte,զառիվայր
749,Abhang::N,brijrie,լանջ
750,Abhang::N,brijrie,զառիվայր
751,Abhang::N,bállte,լանջ
752,Abhang::N,bállte,զառիվայր
753,Abhang::N,vielti,լանջ
754,Abhang::N,vielti,զառիվայր
755,Abhang::N,luohkká,լանջ
756,Abhang::N,luohkká,զառիվայր
757,Abhang::N,viel'tti,լանջ
758,Abhang::N,viel'tti,զառիվայր
759,Abhang::N,vie´ltt,լանջ
760,Abhang::N,vie´ltt,զառիվայր
761,Abhang::N,луэххк,լանջ
762,Abhang::N,луэххк,զառիվայր
763,Quelle::N,aajege,աղբյուր
764,Quelle::N,gaaltije,աղբյուր
765,Quelle::N,ája,աղբյուր
766,Quelle::N,ája,աղբյուր
767,Quelle::N,gáldu,աղբյուր
768,Quelle::N,aajâ,աղբյուր
769,Quelle::N,käldee,աղբյուր
770,Quelle::N,lädd,աղբյուր
771,Quelle::N,käivv,աղբյուր
772,Quelle::N,ка̄ййв,աղբյուր
773,Bach::N,johketje,վտակ
774,Bach::N,jåhkå,վտակ
775,Bach::N,jågåsj,վտակ
776,Bach::N,jogaš,վտակ
777,Bach::N,aajâ,վտակ
778,Bach::N,vuäjj,վտակ
779,Bach::N,вуэйй,վտակ
780,Fluss::N,johke,գետ
781,Fluss::N,ædno,գետ
782,Fluss::N,jåhkå,գետ
783,Fluss::N,johka,գետ
784,Fluss::N,juuhâ,գետ
785,Fluss::N,jokk,գետ
786,Fluss::N,jeänn,գետ
787,Fluss::N,ё̄гк,գետ
788,Ufer::N,beala,ծովափ
789,Ufer::N,gádde,ծովափ
790,Ufer::N,gáddi,ծովափ
791,Ufer::N,riddo,ծովափ
792,Ufer::N,redd,ծովափ
793,Ufer::N,рыннт,ծովափ
794,Küste::N,mïere,ափ
795,Küste::N,mïere,ծովափ
796,Küste::N,gaedtie,ափ
797,Küste::N,gaedtie,ծովափ
798,Küste::N,merragádde,ափ
799,Küste::N,merragádde,ծովափ
800,Küste::N,merraguovllo,ափ
801,Küste::N,merraguovllo,ծովափ
802,Küste::N,gáddi,ափ
803,Küste::N,gáddi,ծովափ
804,Küste::N,riddo,ափ
805,Küste::N,riddo,ծովափ
806,Küste::N,miârr'redd,ափ
807,Küste::N,miârr'redd,ծովափ
808,Küste::N,рыннт,ափ
809,Küste::N,рыннт,ծովափ
810,Festland::N,gaedtie,ցամաք
811,Festland::N,gádde,ցամաք
812,Festland::N,nannán,ցամաք
813,Festland::N,kušknjâs,ցամաք
814,Festland::N,eennâm,ցամաք
815,Festland::N,jânnam,ցամաք
816,Festland::N,ма̄ннтэр,ցամաք
817,Meer::N,mearoe,ծով
818,Meer::N,merra,ծով
819,Meer::N,nuorre,ծով
820,Meer::N,áhpi,ծով
821,Meer::N,mearra,ծով
822,Meer::N,meeṛâ,ծով
823,Meer::N,miârr,ծով
824,Meer::N,ме̄рр,ծով
825,Bucht::N,loekte,հաչիւն
826,Bucht::N,oagge,հաչիւն
827,Bucht::N,luokta,հաչիւն
828,Bucht::N,luokta,հաչիւն
829,Bucht::N,čuáj̣á,հաչիւն
830,Bucht::N,luhtt,հաչիւն
831,Bucht::N,вӯнн,հաչիւն
832,Bucht::N,лӯххт,հաչիւն
833,Insel::N,sååle,վղզի
834,Insel::N,suoloj,վղզի
835,Insel::N,suolu,վղզի
836,Insel::N,suálui,վղզի
837,Insel::N,suâl,վղզի
838,Insel::N,суэл,վղզի
839,Blume::N,rïesege,ծաղիկ
840,Blume::N,giedjek,ծաղիկ
841,Blume::N,rássi,ծաղիկ
842,Blume::N,kukká,ծաղիկ
843,Blume::N,heä´rvvrää´ss,ծաղիկ
844,Blume::N,ывьнэнч,ծաղիկ
845,Gras::N,kraesie,խոտ
846,Gras::N,rásse,խոտ
847,Gras::N,rássi,խոտ
848,Gras::N,rääsi,խոտ
849,Gras::N,rää´ss,խոտ
850,Gras::N,ра̄ссь,խոտ
851,Wurzel::N,roehtse,արմատ
852,Wurzel::N,ruohttsa,արմատ
853,Wurzel::N,ruohtas,արմատ
854,Wurzel::N,veedis,արմատ
855,Wurzel::N,vue´ddes,արմատ
856,Wurzel::N,вуэнҍтэсь,արմատ
857,Baum::N,moere,ծառ
858,Baum::N,muorra,ծառ
859,Baum::N,muorra,ծառ
860,Baum::N,muoṛâ,ծառ
861,Baum::N,muõrr,ծառ
862,Baum::N,мӯрр,ծառ
863,Stamm::N,ståamhpe,իրան
864,Stamm::N,mátta,իրան
865,Stamm::N,galda,իրան
866,Stamm::N,ruŋgo,իրան
867,Stamm::N,stokk,իրան
868,Stamm::N,мӯрр,իրան
869,Stamm::N,кэ̄ллт,իրան
870,Rinde::N,gïrre,կեղեւ
871,Rinde::N,gïrre,հաչոց
872,Rinde::N,baarhkoe,կեղեւ
873,Rinde::N,baarhkoe,հաչոց
874,Rinde::N,bárkko,կեղեւ
875,Rinde::N,bárkko,հաչոց
876,Rinde::N,ostu,կեղեւ
877,Rinde::N,ostu,հաչոց
878,Rinde::N,bárku,կեղեւ
879,Rinde::N,bárku,հաչոց
880,Rinde::N,korrâ,կեղեւ
881,Rinde::N,korrâ,հաչոց
882,Rinde::N,kõrr,կեղեւ
883,Rinde::N,kõrr,հաչոց
884,Rinde::N,pärkk,կեղեւ
885,Rinde::N,pärkk,հաչոց
886,Rinde::N,кэ̄рр,կեղեւ
887,Rinde::N,кэ̄рр,հաչոց
888,Rinde::N,па̄ҏҏк,կեղեւ
889,Rinde::N,па̄ҏҏк,հաչոց
890,Ast::N,åeksie,ճյուղ
891,Ast::N,oakse,ճյուղ
892,Ast::N,oaksi,ճյուղ
893,Ast::N,uák'si,ճյուղ
894,Ast::N,å´hss,ճյուղ
895,Ast::N,вуэккьс,ճյուղ
896,Zweig::N,åeksie,ճյուղ
897,Zweig::N,oakse,ճյուղ
898,Zweig::N,rissi,ճյուղ
899,Zweig::N,syeṛi,ճյուղ
900,Zweig::N,sue´rr,ճյուղ
901,Zweig::N,рыссе,ճյուղ
902,Blatt::N,plienie,տերեւ
903,Blatt::N,lassta,տերեւ
904,Blatt::N,lasta,տերեւ
905,Blatt::N,lostâ,տերեւ
906,Blatt::N,lõstt,տերեւ
907,Blatt::N,лэ̄сст,տերեւ
908,Birke::N,såekie,ցարասի
909,Birke::N,soahke,ցարասի
910,Birke::N,soahki,ցարասի
911,Birke::N,suáhi,ցարասի
912,Birke::N,suâ´ǩǩ,ցարասի
913,Birke::N,пе̄ссьмӯрр,ցարասի
914,Kiefer[Baum]::N,bietsie,սոճի
915,Kiefer[Baum]::N,hájkka,սոճի
916,Kiefer[Baum]::N,biehtse,սոճի
917,Kiefer[Baum]::N,beahci,սոճի
918,Kiefer[Baum]::N,peeci,սոճի
919,Kiefer[Baum]::N,pie´cc,սոճի
920,Kiefer[Baum]::N,пе̄дзь,սոճի
921,Weide[Baum]::N,saalje,ուռենի
922,Weide[Baum]::N,sállja,ուռենի
923,Weide[Baum]::N,sieđga,ուռենի
924,Weide[Baum]::N,puájui,ուռենի
925,Weide[Baum]::N,puäi,ուռենի
926,Weide[Baum]::N,пуай,ուռենի
927,Tanne::N,goese,եղեւին
928,Tanne::N,guossa,եղեւին
929,Tanne::N,guossa,եղեւին
930,Tanne::N,kuosâ,եղեւին
931,Tanne::N,kuõss,եղեւին
932,Tanne::N,кӯсс,եղեւին
933,Horn::N,tjåervie,
934,Horn::N,tjoarvve,
935,Horn::N,čoarvi,
936,Horn::N,čuár'vi,
937,Horn::N,čuä´rvv,
938,Horn::N,чуэррьв,
939,Feder::N,badtse,փետուր
940,Feder::N,dålgge,փետուր
941,Feder::N,bozza,փետուր
942,Feder::N,puzzâ,փետուր
943,Feder::N,tolge,փետուր
944,Feder::N,poʒʒ,փետուր
945,Feder::N,по̄ннц,փետուր
946,Fell::N,njaltja,մորթի
947,Fell::N,duollje,մորթի
948,Fell::N,náhkki,մորթի
949,Fell::N,dorkkas,մորթի
950,Fell::N,turkkâ,մորթի
951,Fell::N,tyel'ji,մորթի
952,Fell::N,nähki,մորթի
953,Fell::N,torkk,մորթի
954,Fell::N,čåu´dd,մորթի
955,Fell::N,tue´l'lj,մորթի
956,Fell::N,тӯлльй,մորթի
957,Flügel::N,såaja,թեւ
958,Flügel::N,såajoe,թեւ
959,Flügel::N,soadje,թեւ
960,Flügel::N,soadji,թեւ
961,Flügel::N,suáj̣á,թեւ
962,Flügel::N,suäjj,թեւ
963,Flügel::N,суэйй,թեւ
964,Klaue::N,gadtse,չանչ
965,Klaue::N,guober,չանչ
966,Klaue::N,gazza,չանչ
967,Klaue::N,kozzâ,չանչ
968,Klaue::N,kõʒʒ,չանչ
969,Klaue::N,кэ̄ннц,չանչ
970,Kralle::N,gadtse,ճանկ
971,Kralle::N,gadtsa,ճանկ
972,Kralle::N,gazza,ճանկ
973,Kralle::N,kozzâ,ճանկ
974,Kralle::N,kõʒʒ,ճանկ
975,Kralle::N,ке̄бпель,ճանկ
976,Schwanz::N,siejpie,պոչ
977,Schwanz::N,siejbbe,պոչ
978,Schwanz::N,bađuš,պոչ
979,Schwanz::N,seaibi,պոչ
980,Schwanz::N,seibi,պոչ
981,Schwanz::N,sei´bb,պոչ
982,Schwanz::N,piä´cciǩ,պոչ
983,Schwanz::N,пиджь,պոչ
984,Schwanz::N,се̄ййп,պոչ
985,Schwanz::N,пе̄цехь,պոչ
986,Ei::N,munnie,ձու
987,Ei::N,månne,ձու
988,Ei::N,monni,ձու
989,Ei::N,maṇe,ձու
990,Ei::N,mââ´nn,ձու
991,Ei::N,маннҍ,ձու
992,Nest::N,biesie,բույն
993,Nest::N,biesse,բույն
994,Nest::N,beassi,բույն
995,Nest::N,peesi,բույն
996,Nest::N,piervâl,բույն
997,Nest::N,piä´ss,բույն
998,Nest::N,пе̄ссь,բույն
999,Bau::N,biesie,որջ
1000,Bau::N,biesie,բայոց
1001,Bau::N,biedjo,որջ
1002,Bau::N,biedjo,բայոց
1003,Bau::N,liesso,որջ
1004,Bau::N,liesso,բայոց
1005,Bau::N,biedju,որջ
1006,Bau::N,biedju,բայոց
1007,Bau::N,piäju,որջ
1008,Bau::N,piäju,բայոց
1009,Bau::N,вуэӈӈк,որջ
1010,Bau::N,вуэӈӈк,բայոց
1011,Tier::N,juvre,կենդանի
1012,Tier::N,udos,կենդանի
1013,Tier::N,divrre,կենդանի
1014,Tier::N,luohtok,կենդանի
1015,Tier::N,ealli,կենդանի
1016,Tier::N,ellee,կենդանի
1017,Tier::N,jie´lli,կենդանի
1018,Tier::N,жыва,կենդանի
1019,Herde::N,dåehkie,հոտ
1020,Herde::N,ællo,հոտ
1021,Herde::N,fuovva,հոտ
1022,Herde::N,doahkki,հոտ
1023,Herde::N,čagge,հոտ
1024,Herde::N,tukk,հոտ
1025,Herde::N,vâ´lvv,հոտ
1026,Herde::N,чуэз,հոտ
1027,Herde::N,чӣгар,հոտ
1028,Kuh::N,govse,կով
1029,Kuh::N,gussa,կով
1030,Kuh::N,gussa,կով
1031,Kuh::N,kussâ,կով
1032,Kuh::N,kuss,կով
1033,Kuh::N,лӣххьм,կով
1034,Bulle::N,vuaksa,ցուլ
1035,Bulle::N,vuoksá,ցուլ
1036,Bulle::N,heargi,ցուլ
1037,Bulle::N,vuák'sá,ցուլ
1038,Bulle::N,ergi,ցուլ
1039,Bulle::N,vuâhss,ցուլ
1040,Bulle::N,е̄ррьк,ցուլ
1041,Pferd::N,hierkie,ձի
1042,Pferd::N,råsse,ձի
1043,Pferd::N,hæssta,ձի
1044,Pferd::N,heavuš,ձի
1045,Pferd::N,hiävuš,ձի
1046,Pferd::N,heävaš,ձի
1047,Pferd::N,ро̄ссь,ձի
1048,Schaf::N,sïrve,ոչխար
1049,Schaf::N,sávttsa,ոչխար
1050,Schaf::N,sávza,ոչխար
1051,Schaf::N,savzâ,ոչխար
1052,Schaf::N,sauʒʒ,ոչխար
1053,Schaf::N,ла̄мьпесь,ոչխար
1054,Schwein::N,snurke,խոզ
1055,Schwein::N,svijnne,խոզ
1056,Schwein::N,spiidni,խոզ
1057,Schwein::N,šahe,խոզ
1058,Schwein::N,šââ´ǩǩ,խոզ
1059,Schwein::N,ша̄гкь,խոզ
1060,Hund::N,bïenje,շուն
1061,Hund::N,bena,շուն
1062,Hund::N,beana,շուն
1063,Hund::N,peenuv,շուն
1064,Hund::N,piânnai,շուն
1065,Hund::N,пе̄ннэ,շուն
1066,Katze::N,gaahtoe,կատու
1067,Katze::N,gáhtto,կատու
1068,Katze::N,bussá,կատու
1069,Katze::N,kissá,կատու
1070,Katze::N,kaass,կատու
1071,Katze::N,ко̄а̄сс,կատու
1072,Bär::N,gumsie,արջ
1073,Bär::N,biernna,արջ
1074,Bär::N,guovža,արջ
1075,Bär::N,bierdna,արջ
1076,Bär::N,kuob'žâ,արջ
1077,Bär::N,kue´bǯǯ,արջ
1078,Bär::N,та̄лл,արջ
1079,Eichhörnchen::N,åeruve,սկյուռ
1080,Eichhörnchen::N,oarre,սկյուռ
1081,Eichhörnchen::N,oarri,սկյուռ
1082,Eichhörnchen::N,uár'ree,սկյուռ
1083,Eichhörnchen::N,vuä´r'rev,սկյուռ
1084,Eichhörnchen::N,вуэррев,սկյուռ
1085,Elch::N,ïelje,հիւսիսային եղջերու
1086,Elch::N,ællja,հիւսիսային եղջերու
1087,Elch::N,sarvva,հիւսիսային եղջերու
1088,Elch::N,ealga,հիւսիսային եղջերու
1089,Elch::N,sorvâ,հիւսիսային եղջերու
1090,Elch::N,sõrvv,հիւսիսային եղջերու
1091,Elch::N,сэ̄ррв,հիւսիսային եղջերու
1092,Fuchs::N,riepie,աղվես
1093,Fuchs::N,riebij,աղվես
1094,Fuchs::N,rieban,աղվես
1095,Fuchs::N,riemnjis,աղվես
1096,Fuchs::N,rie´mjj,աղվես
1097,Fuchs::N,рӣммьн,աղվես
1098,Hase::N,njåemele,նապաստակ
1099,Hase::N,njoammel,նապաստակ
1100,Hase::N,njoammil,նապաստակ
1101,Hase::N,njuámmil,նապաստակ
1102,Hase::N,njue´m'mel,նապաստակ
1103,Hase::N,нюэммель,նապաստակ
1104,Maus::N,snjeara,մուկ
1105,Maus::N,snjierrá,մուկ
1106,Maus::N,sáhpán,մուկ
1107,Maus::N,säplig,մուկ
1108,Maus::N,sä´ppli,մուկ
1109,Maus::N,са̄хпьлинк,մուկ
1110,Wolf::N,sïejpe,գայլ
1111,Wolf::N,stálppe,գայլ
1112,Wolf::N,stáhkke,գայլ
1113,Wolf::N,ruomas,գայլ
1114,Wolf::N,kumpe,գայլ
1115,Wolf::N,návdi,գայլ
1116,Wolf::N,kumppi,գայլ
1117,Wolf::N,ku´mpp,գայլ
1118,Wolf::N,pââ´ldes,գայլ
1119,Wolf::N,чиррм,գայլ
1120,Wolf::N,пальтӭсь,գայլ
1121,Vogel::N,ledtie,թռչուն
1122,Vogel::N,lådde,թռչուն
1123,Vogel::N,loddi,թռչուն
1124,Vogel::N,lodde,թռչուն
1125,Vogel::N,lå´dd,թռչուն
1126,Vogel::N,лоаннҍт,թռչուն
1127,Schwarm::N,dåehkie,երամ
1128,Schwarm::N,doahkke,երամ
1129,Schwarm::N,doahkki,երամ
1130,Schwarm::N,tuák'ki,երամ
1131,Schwarm::N,parvv,երամ
1132,Schwarm::N,туххк,երամ
1133,Huhn::N,vöönhtse,հավ
1134,Huhn::N,vuonntsá,հավ
1135,Huhn::N,vuonccis,հավ
1136,Huhn::N,kääṇi,հավ
1137,Huhn::N,kää´nn,հավ
1138,Huhn::N,ка̄ннҌ,հավ
1139,Hahn::N,deere,աքաղաղ
1140,Hahn::N,hádna,աքաղաղ
1141,Hahn::N,åresvuonntsá,աքաղաղ
1142,Hahn::N,vuonccis,աքաղաղ
1143,Hahn::N,kääṇi,աքաղաղ
1144,Hahn::N,åå´reskää´nn,աքաղաղ
1145,Hahn::N,пе̄ттэх,աքաղաղ
1146,Gans::N,gaase,սագ
1147,Gans::N,gássa,սագ
1148,Gans::N,čuonji,սագ
1149,Gans::N,čuá'njá,սագ
1150,Gans::N,čue´nj,սագ
1151,Gans::N,чуэнь,սագ
1152,Adler::N,aarhtse,արծիվ
1153,Adler::N,goasskem,արծիվ
1154,Adler::N,goaskin,արծիվ
1155,Adler::N,kuás'kim,արծիվ
1156,Adler::N,kuä´cǩǩem,արծիվ
1157,Adler::N,куэцькем,արծիվ
1158,Ente::N,tjååtsele,բադ
1159,Ente::N,vuojatjis,բադ
1160,Ente::N,čáhceloddi,բադ
1161,Ente::N,vuonjâč,բադ
1162,Ente::N,vuõnjâč,բադ
1163,Ente::N,ча̄дзьлоаннҍт,բադ
1164,Eule::N,snjågloe,բու
1165,Eule::N,skunjok,բու
1166,Eule::N,skuolfi,բու
1167,Eule::N,ijjâlodde,բու
1168,Eule::N,iiđsaž,բու
1169,Eule::N,кунньлоаннҍт,բու
1170,Eule::N,чӯзэм вуэһпэй,բու
1171,Kranich::N,goerke,կռունկ
1172,Kranich::N,guorgga,կռունկ
1173,Kranich::N,guorga,կռունկ
1174,Kranich::N,kuor'gâ,կռունկ
1175,Kranich::N,kuõrgg,կռունկ
1176,Kranich::N,кӯррк,կռունկ
1177,Krähe::N,voerhtje,ագռավ
1178,Krähe::N,gárránis,ագռավ
1179,Krähe::N,vuoratjis,ագռավ
1180,Krähe::N,vuoražas,ագռավ
1181,Krähe::N,vuorččis,ագռավ
1182,Krähe::N,vuorâč,ագռավ
1183,Krähe::N,vuõrâč,ագռավ
1184,Krähe::N,вӯрэч,ագռավ
1185,Kuckuck::N,gïeke,կուկու
1186,Kuckuck::N,giehka,կուկու
1187,Kuckuck::N,giehka,կուկու
1188,Kuckuck::N,kiehâ,կուկու
1189,Kuckuck::N,ǩiõkk,կուկու
1190,Kuckuck::N,кӣгк,կուկու
1191,Schwan::N,njoktje,կարապ
1192,Schwan::N,snjuktja,կարապ
1193,Schwan::N,njukča,կարապ
1194,Schwan::N,njuhčâ,կարապ
1195,Schwan::N,njuhčč,կարապ
1196,Schwan::N,нюххч,կարապ
1197,Fisch::N,guelie,ձուկ
1198,Fisch::N,guolle,ձուկ
1199,Fisch::N,guolli,ձուկ
1200,Fisch::N,kyeḷi,ձուկ
1201,Fisch::N,kue´ll,ձուկ
1202,Fisch::N,кӯлль,ձուկ
1203,Barsch::N,sihtege,պերկես
1204,Barsch::N,vuoskun,պերկես
1205,Barsch::N,vuoskku,պերկես
1206,Barsch::N,vuásku,պերկես
1207,Barsch::N,vuâsk,պերկես
1208,Barsch::N,вуэсск,պերկես
1209,Hecht::N,haavke,գայլաձուկ
1210,Hecht::N,hávgga,գայլաձուկ
1211,Hecht::N,hávga,գայլաձուկ
1212,Hecht::N,puško,գայլաձուկ
1213,Hecht::N,nu´ǩǩeš,գայլաձուկ
1214,Hecht::N,ныгкешь,գայլաձուկ
1215,Schlange[Tier]::N,gïermesje,օձ
1216,Schlange[Tier]::N,germaj,օձ
1217,Schlange[Tier]::N,gearpmaš,օձ
1218,Schlange[Tier]::N,kyev'đi,օձ
1219,Schlange[Tier]::N,ku´vdd,օձ
1220,Schlange[Tier]::N,кӯввьт,օձ
1221,Wurm::N,mietie,որդ
1222,Wurm::N,mietie,ճիճու
1223,Wurm::N,maarhke,որդ
1224,Wurm::N,maarhke,ճիճու
1225,Wurm::N,mádo,որդ
1226,Wurm::N,mádo,ճիճու
1227,Wurm::N,máhtu,որդ
1228,Wurm::N,máhtu,ճիճու
1229,Wurm::N,máátu,որդ
1230,Wurm::N,máátu,ճիճու
1231,Wurm::N,määtt,որդ
1232,Wurm::N,määtt,ճիճու
1233,Wurm::N,ма̄дт,որդ
1234,Wurm::N,ма̄дт,ճիճու
1235,Spinne::N,hievnie,սարդ
1236,Spinne::N,hievnne,սարդ
1237,Spinne::N,heavdni,սարդ
1238,Spinne::N,evni,սարդ
1239,Spinne::N,eeunaž,սարդ
1240,Spinne::N,о̄а̄з,սարդ
1241,Ameise::N,garhke,միջյուն
1242,Ameise::N,gårkkå,միջյուն
1243,Ameise::N,gotka,միջյուն
1244,Ameise::N,kutkâ,միջյուն
1245,Ameise::N,kotkk,միջյուն
1246,Ameise::N,ко̄ттк,միջյուն
1247,Laus::N,dihkie,ոջիլ
1248,Laus::N,dihkke,ոջիլ
1249,Laus::N,dihkki,ոջիլ
1250,Laus::N,tikke,ոջիլ
1251,Laus::N,te´ǩǩ,ոջիլ
1252,Laus::N,тыһкь,ոջիլ
1253,Mücke::N,tjoejhke,մժղուկ
1254,Mücke::N,tjuojkka,մժղուկ
1255,Mücke::N,čuoika,մժղուկ
1256,Mücke::N,čuoš'kâ,մժղուկ
1257,Mücke::N,čuõškk,մժղուկ
1258,Mücke::N,чӯшшк,մժղուկ
1259,Fliege::N,tjoere,ճանճ
1260,Fliege::N,boerege,ճանճ
1261,Fliege::N,tjuruk,ճանճ
1262,Fliege::N,čuru,ճանճ
1263,Fliege::N,kiärpáš,ճանճ
1264,Fliege::N,čuâr,ճանճ
1265,Fliege::N,čuâras,ճանճ
1266,Fliege::N,чуэраш,ճանճ
1267,Schmetterling::N,biejjielåbloe,թիթեռ
1268,Schmetterling::N,biejvvelådde,թիթեռ
1269,Schmetterling::N,beaiveloddi,թիթեռ
1270,Schmetterling::N,piäi'vááloddááš,թիթեռ
1271,Schmetterling::N,ä´llbaž,թիթեռ
1272,Schmetterling::N,pei´vvlå´dd,թիթեռ
1273,Schmetterling::N,а̄лльп,թիթեռ
1274,Beere::N,muerjie,հատապտուղ
1275,Beere::N,muorjje,հատապտուղ
1276,Beere::N,muorji,հատապտուղ
1277,Beere::N,myer'ji,հատապտուղ
1278,Beere::N,mue´rjj,հատապտուղ
1279,Beere::N,мӯррьй,հատապտուղ
1280,Apfel::N,æbpla,խնձոր
1281,Apfel::N,ehpal,խնձոր
1282,Apfel::N,eppel,խնձոր
1283,Apfel::N,eahppel,խնձոր
1284,Apfel::N,я̄блэк,խնձոր
1285,Pilz::N,goebpere,սունկ
1286,Pilz::N,guoppar,սունկ
1287,Pilz::N,guoppar,սունկ
1288,Pilz::N,kuobâr,սունկ
1289,Pilz::N,kuõbbâr,սունկ
1290,Pilz::N,кӯмпар,սունկ
1291,Zwiebel::N,lööke,սոխ
1292,Zwiebel::N,løhkka,սոխ
1293,Zwiebel::N,lávki,սոխ
1294,Zwiebel::N,luukk,սոխ
1295,Zwiebel::N,луквець,սոխ
1296,Saat::N,saajoe,սերմ
1297,Saat::N,sádjo,սերմ
1298,Saat::N,siepman,սերմ
1299,Saat::N,siemâ,սերմ
1300,Saat::N,siõm,սերմ
1301,Saat::N,се̄м,սերմ
1302,Korn::N,gernie,հատիկ
1303,Korn::N,gårnnetjalmme,հատիկ
1304,Korn::N,gordni,հատիկ
1305,Korn::N,jiṿe,հատիկ
1306,Korn::N,ле̄ййп,հատիկ
1307,Heu::N,suejnieh,խոտ
1308,Heu::N,ájvve,խոտ
1309,Heu::N,suoidni,խոտ
1310,Heu::N,syei'ni,խոտ
1311,Heu::N,suei´nn,խոտ
1312,Heu::N,сӯййн,խոտ
1313,Schale::N,gïrre,կեղեւ
1314,Schale::N,garra,կեղեւ
1315,Schale::N,skádne,կեղեւ
1316,Schale::N,garra,կեղեւ
1317,Schale::N,korrâ,կեղեւ
1318,Schale::N,kõrr,կեղեւ
1319,Schale::N,ю̄дтҍ,կեղեւ
1320,Grube::N,haevtie,փոս
1321,Grube::N,rågge,փոս
1322,Grube::N,gohpi,փոս
1323,Grube::N,roggi,փոս
1324,Grube::N,kyep'pi,փոս
1325,Grube::N,rogge,փոս
1326,Grube::N,rå´ǧǧ,փոս
1327,Grube::N,kåå´pp,փոս
1328,Grube::N,коабпь,փոս
1329,Falle::N,barta,ծուղակ
1330,Falle::N,ruevtie,ծուղակ
1331,Falle::N,gillar,ծուղակ
1332,Falle::N,ruovdde,ծուղակ
1333,Falle::N,rihtá,ծուղակ
1334,Falle::N,báhcahat,ծուղակ
1335,Falle::N,ká'skástâh,ծուղակ
1336,Falle::N,ää´ǧǧes,ծուղակ
1337,Falle::N,кӣлл,ծուղակ
1338,Falle::N,ше̄шшь,ծուղակ
1339,Schlinge::N,latjka,խեղդան
1340,Schlinge::N,gieras,խեղդան
1341,Schlinge::N,mohkki,խեղդան
1342,Schlinge::N,kieḷâ,խեղդան
1343,Schlinge::N,ǩiõll,խեղդան
1344,Schlinge::N,ää´ǧǧes,խեղդան
1345,Schlinge::N,кӣлл,խեղդան
1346,Schlinge::N,ше̄шшь,խեղդան
