,Concept_ID,pt,lv
3050,kaufen::V,comprar,ньӧбны
3051,kaufen::V,comprar,pirkt
3052,verkaufen::V,vender,вузавны
3053,verkaufen::V,vender,pārdot
3054,bezahlen::V,pagar,мынтыны
3055,bezahlen::V,pagar,мынтысьны
3056,bezahlen::V,pagar,apmaksāt
3057,zahlen::V,pagar,мынтыны
3058,zahlen::V,pagar,maksāt
3059,beherrschen::V,imperar,ас улын кутны
3060,beherrschen::V,imperar,valdīt
3061,ertragen::V,suportar,пыкны
3062,ertragen::V,suportar,лэптыны
3063,ertragen::V,suportar,panest
3064,ertragen::V,suportar,paciest
