,Concept_ID,se,el
670,Regenbogen::N,äijihtävgi,ουράνιο τόξο
671,Regenbogen::N,teârmmazjohss,ουράνιο τόξο
672,Regenbogen::N,тӣрмесью̄ккс,ουράνιο τόξο
673,Donner::N,raejrie,βροντή
674,Donner::N,átjek,βροντή
675,Donner::N,átjárájdde,βροντή
676,Donner::N,áddjá,βροντή
677,Donner::N,baján,βροντή
678,Donner::N,juuṛâ,βροντή
679,Donner::N,tie´rmes,βροντή
680,Donner::N,тӣрмесь,βροντή
681,Donner::N,ча̄ркнэгк,βροντή
682,Strömung::N,njuvvie,ρεύμα
683,Strömung::N,ájggedáhpe,ρεύμα
684,Strömung::N,rávdnji,ρεύμα
685,Strömung::N,virde,ρεύμα
686,Strömung::N,ve´rdd,ρεύμα
687,Strömung::N,выррьт,ρεύμα
688,Tropfen::N,gåajhkohts,στάλα
689,Tropfen::N,gåjkudis,στάλα
690,Tropfen::N,goaikkanas,στάλα
691,Tropfen::N,čalme,στάλα
692,Tropfen::N,čâ´lmm,στάλα
693,Tropfen::N,ча̄лльм,στάλα
694,Schaum::N,sapte,αφρός
695,Schaum::N,såpptå,αφρός
696,Schaum::N,sokta,αφρός
697,Schaum::N,suptâ,αφρός
698,Schaum::N,soptt,αφρός
699,Schaum::N,со̄ппт,αφρός
700,Schmutz::N,haaskoe,βρωμιά
701,Schmutz::N,duolvva,βρωμιά
702,Schmutz::N,duolva,βρωμιά
703,Schmutz::N,durdi,βρωμιά
704,Schmutz::N,stänži,βρωμιά
705,Schmutz::N,sähss,βρωμιά
706,Schmutz::N,са̄ккьс,βρωμιά
707,Schmutz::N,не̄шшь,βρωμιά
708,See::N,jaevrie,λίμνη
709,See::N,jávrre,λίμνη
710,See::N,jávri,λίμνη
711,See::N,jävri,λίμνη
712,See::N,jâu´rr,λίμνη
713,See::N,я̄ввьр,λίμνη
714,Sumpf::N,pluevie,βάλτος
715,Sumpf::N,áhpe,βάλτος
716,Sumpf::N,sæmssa,βάλτος
717,Sumpf::N,jeaggi,βάλτος
718,Sumpf::N,jeggi,βάλτος
719,Sumpf::N,jeä´ǧ'ǧ,βάλτος
720,Sumpf::N,ла̄ммьп,βάλτος
721,Moor::N,pluevie,έλος
722,Moor::N,jiegge,έλος
723,Moor::N,suotnju,έλος
724,Moor::N,karrii,έλος
725,Moor::N,kä´rev,έλος
726,Moor::N,veättaǩ,έλος
727,Moor::N,ла̄ммьп,έλος
728,Wiese::N,ïentje,λιβάδι
729,Wiese::N,giedde,λιβάδι
730,Wiese::N,gieddi,λιβάδι
731,Wiese::N,nijtto,λιβάδι
732,Wiese::N,пуэшенҍ,λιβάδι
733,Wald::N,skåake,δάσος
734,Wald::N,skåajje,δάσος
735,Wald::N,miehtsie,δάσος
736,Wald::N,vuovdde,δάσος
737,Wald::N,miehttse,δάσος
738,Wald::N,vuovdi,δάσος
739,Wald::N,meahcci,δάσος
740,Wald::N,mecci,δάσος
741,Wald::N,vyemi,δάσος
742,Wald::N,vue´mm,δάσος
743,Wald::N,meä´c'c,δάσος
744,Wald::N,ля̄ммт,δάσος
745,Hügel::N,deava,λόφος
746,Hügel::N,dievvá,λόφος
747,Hügel::N,dievvá,λόφος
748,Hügel::N,čummâ,λόφος
749,Hügel::N,pä´rcc,λόφος
750,Hügel::N,teä´rmm,λόφος
751,Hügel::N,ка̄ннҌт,λόφος
752,Anhöhe::N,deava,ύψωμα
753,Anhöhe::N,jalladahke,ύψωμα
754,Anhöhe::N,dievásj,ύψωμα
755,Anhöhe::N,aláš,ύψωμα
756,Anhöhe::N,luohkká,ύψωμα
757,Anhöhe::N,tiävá,ύψωμα
758,Anhöhe::N,poorááš,ύψωμα
759,Anhöhe::N,ču´lpp,ύψωμα
760,Anhöhe::N,škâu´ŋŋ,ύψωμα
761,Anhöhe::N,ка̄ннҌт,ύψωμα
762,Berg::N,bïerje,όρος
763,Berg::N,bïerje,βουνό
764,Berg::N,várre,όρος
765,Berg::N,várre,βουνό
766,Berg::N,várri,όρος
767,Berg::N,várri,βουνό
768,Berg::N,vääṛi,όρος
769,Berg::N,vääṛi,βουνό
770,Berg::N,vää´rr,όρος
771,Berg::N,vää´rr,βουνό
772,Berg::N,те̄ррьм,όρος
773,Berg::N,те̄ррьм,βουνό
774,Gipfel::N,dalvese,κορυφή
775,Gipfel::N,tjåhkkå,κορυφή
776,Gipfel::N,čohkka,κορυφή
777,Gipfel::N,čokke,κορυφή
778,Gipfel::N,čå´ǩǩ,κορυφή
779,Gipfel::N,ла̄ддҍв,κορυφή
780,Höhle::N,beajoe,σπηλιά
781,Höhle::N,rájgge,σπηλιά
782,Höhle::N,sluoggo,σπηλιά
783,Höhle::N,biedju,σπηλιά
784,Höhle::N,kuovđâšm,σπηλιά
785,Höhle::N,skuõrr,σπηλιά
786,Höhle::N,вуэӈӈк,σπηλιά
787,Abhang::N,boelte,πλαγιά
788,Abhang::N,brijrie,πλαγιά
789,Abhang::N,bállte,πλαγιά
790,Abhang::N,vielti,πλαγιά
791,Abhang::N,luohkká,πλαγιά
792,Abhang::N,viel'tti,πλαγιά
793,Abhang::N,vie´ltt,πλαγιά
794,Abhang::N,луэххк,πλαγιά
795,Quelle::N,aajege,πηγή
796,Quelle::N,aajege,βρύση
797,Quelle::N,gaaltije,πηγή
798,Quelle::N,gaaltije,βρύση
799,Quelle::N,ája,πηγή
800,Quelle::N,ája,βρύση
801,Quelle::N,ája,πηγή
802,Quelle::N,ája,βρύση
803,Quelle::N,gáldu,πηγή
804,Quelle::N,gáldu,βρύση
805,Quelle::N,aajâ,πηγή
806,Quelle::N,aajâ,βρύση
807,Quelle::N,käldee,πηγή
808,Quelle::N,käldee,βρύση
809,Quelle::N,lädd,πηγή
810,Quelle::N,lädd,βρύση
811,Quelle::N,käivv,πηγή
812,Quelle::N,käivv,βρύση
813,Quelle::N,ка̄ййв,πηγή
814,Quelle::N,ка̄ййв,βρύση
815,Bach::N,johketje,ρυάκι
816,Bach::N,jåhkå,ρυάκι
817,Bach::N,jågåsj,ρυάκι
818,Bach::N,jogaš,ρυάκι
819,Bach::N,aajâ,ρυάκι
820,Bach::N,vuäjj,ρυάκι
821,Bach::N,вуэйй,ρυάκι
822,Fluss::N,johke,ποτάμι
823,Fluss::N,johke,ποταμός
824,Fluss::N,ædno,ποτάμι
825,Fluss::N,ædno,ποταμός
826,Fluss::N,jåhkå,ποτάμι
827,Fluss::N,jåhkå,ποταμός
828,Fluss::N,johka,ποτάμι
829,Fluss::N,johka,ποταμός
830,Fluss::N,juuhâ,ποτάμι
831,Fluss::N,juuhâ,ποταμός
832,Fluss::N,jokk,ποτάμι
833,Fluss::N,jokk,ποταμός
834,Fluss::N,jeänn,ποτάμι
835,Fluss::N,jeänn,ποταμός
836,Fluss::N,ё̄гк,ποτάμι
837,Fluss::N,ё̄гк,ποταμός
838,Ufer::N,beala,όχθη
839,Ufer::N,gádde,όχθη
840,Ufer::N,gáddi,όχθη
841,Ufer::N,riddo,όχθη
842,Ufer::N,redd,όχθη
843,Ufer::N,рыннт,όχθη
844,Küste::N,mïere,ακτή
845,Küste::N,mïere,ακρογιαλιά
846,Küste::N,gaedtie,ακτή
847,Küste::N,gaedtie,ακρογιαλιά
848,Küste::N,merragádde,ακτή
849,Küste::N,merragádde,ακρογιαλιά
850,Küste::N,merraguovllo,ακτή
851,Küste::N,merraguovllo,ακρογιαλιά
852,Küste::N,gáddi,ακτή
853,Küste::N,gáddi,ακρογιαλιά
854,Küste::N,riddo,ακτή
855,Küste::N,riddo,ακρογιαλιά
856,Küste::N,miârr'redd,ακτή
857,Küste::N,miârr'redd,ακρογιαλιά
858,Küste::N,рыннт,ακτή
859,Küste::N,рыннт,ακρογιαλιά
860,Festland::N,gaedtie,στεριά
861,Festland::N,gádde,στεριά
862,Festland::N,nannán,στεριά
863,Festland::N,kušknjâs,στεριά
864,Festland::N,eennâm,στεριά
865,Festland::N,jânnam,στεριά
866,Festland::N,ма̄ннтэр,στεριά
867,Meer::N,mearoe,θάλασσα
868,Meer::N,merra,θάλασσα
869,Meer::N,nuorre,θάλασσα
870,Meer::N,áhpi,θάλασσα
871,Meer::N,mearra,θάλασσα
872,Meer::N,meeṛâ,θάλασσα
873,Meer::N,miârr,θάλασσα
874,Meer::N,ме̄рр,θάλασσα
875,Bucht::N,loekte,κόλπος
876,Bucht::N,oagge,κόλπος
877,Bucht::N,luokta,κόλπος
878,Bucht::N,luokta,κόλπος
879,Bucht::N,čuáj̣á,κόλπος
880,Bucht::N,luhtt,κόλπος
881,Bucht::N,вӯнн,κόλπος
882,Bucht::N,лӯххт,κόλπος
883,Insel::N,sååle,νησί
884,Insel::N,sååle,νήσος
885,Insel::N,suoloj,νησί
886,Insel::N,suoloj,νήσος
887,Insel::N,suolu,νησί
888,Insel::N,suolu,νήσος
889,Insel::N,suálui,νησί
890,Insel::N,suálui,νήσος
891,Insel::N,suâl,νησί
892,Insel::N,suâl,νήσος
893,Insel::N,суэл,νησί
894,Insel::N,суэл,νήσος
895,Blume::N,rïesege,άνθος
896,Blume::N,rïesege,λουλούδι
897,Blume::N,giedjek,άνθος
898,Blume::N,giedjek,λουλούδι
899,Blume::N,rássi,άνθος
900,Blume::N,rássi,λουλούδι
901,Blume::N,kukká,άνθος
902,Blume::N,kukká,λουλούδι
903,Blume::N,heä´rvvrää´ss,άνθος
904,Blume::N,heä´rvvrää´ss,λουλούδι
905,Blume::N,ывьнэнч,άνθος
906,Blume::N,ывьнэнч,λουλούδι
907,Gras::N,kraesie,χόρτο
908,Gras::N,kraesie,χορτάρι
909,Gras::N,rásse,χόρτο
910,Gras::N,rásse,χορτάρι
911,Gras::N,rássi,χόρτο
912,Gras::N,rássi,χορτάρι
913,Gras::N,rääsi,χόρτο
914,Gras::N,rääsi,χορτάρι
915,Gras::N,rää´ss,χόρτο
916,Gras::N,rää´ss,χορτάρι
917,Gras::N,ра̄ссь,χόρτο
918,Gras::N,ра̄ссь,χορτάρι
919,Wurzel::N,roehtse,ρίζα
920,Wurzel::N,ruohttsa,ρίζα
921,Wurzel::N,ruohtas,ρίζα
922,Wurzel::N,veedis,ρίζα
923,Wurzel::N,vue´ddes,ρίζα
924,Wurzel::N,вуэнҍтэсь,ρίζα
925,Baum::N,moere,δέντρο
926,Baum::N,muorra,δέντρο
927,Baum::N,muorra,δέντρο
928,Baum::N,muoṛâ,δέντρο
929,Baum::N,muõrr,δέντρο
930,Baum::N,мӯрр,δέντρο
931,Stamm::N,ståamhpe,κορμός
932,Stamm::N,mátta,κορμός
933,Stamm::N,galda,κορμός
934,Stamm::N,ruŋgo,κορμός
935,Stamm::N,stokk,κορμός
936,Stamm::N,мӯрр,κορμός
937,Stamm::N,кэ̄ллт,κορμός
938,Rinde::N,gïrre,φλούδα
939,Rinde::N,baarhkoe,φλούδα
940,Rinde::N,bárkko,φλούδα
941,Rinde::N,ostu,φλούδα
942,Rinde::N,bárku,φλούδα
943,Rinde::N,korrâ,φλούδα
944,Rinde::N,kõrr,φλούδα
945,Rinde::N,pärkk,φλούδα
946,Rinde::N,кэ̄рр,φλούδα
947,Rinde::N,па̄ҏҏк,φλούδα
948,Ast::N,åeksie,κλαδί
949,Ast::N,oakse,κλαδί
950,Ast::N,oaksi,κλαδί
951,Ast::N,uák'si,κλαδί
952,Ast::N,å´hss,κλαδί
953,Ast::N,вуэккьс,κλαδί
954,Zweig::N,åeksie,κλαδί
955,Zweig::N,åeksie,κλάδος
956,Zweig::N,oakse,κλαδί
957,Zweig::N,oakse,κλάδος
958,Zweig::N,rissi,κλαδί
959,Zweig::N,rissi,κλάδος
960,Zweig::N,syeṛi,κλαδί
961,Zweig::N,syeṛi,κλάδος
962,Zweig::N,sue´rr,κλαδί
963,Zweig::N,sue´rr,κλάδος
964,Zweig::N,рыссе,κλαδί
965,Zweig::N,рыссе,κλάδος
966,Blatt::N,plienie,φύλλο
967,Blatt::N,lassta,φύλλο
968,Blatt::N,lasta,φύλλο
969,Blatt::N,lostâ,φύλλο
970,Blatt::N,lõstt,φύλλο
971,Blatt::N,лэ̄сст,φύλλο
972,Birke::N,såekie,σημύδα
973,Birke::N,soahke,σημύδα
974,Birke::N,soahki,σημύδα
975,Birke::N,suáhi,σημύδα
976,Birke::N,suâ´ǩǩ,σημύδα
977,Birke::N,пе̄ссьмӯрр,σημύδα
978,Kiefer[Baum]::N,bietsie,πεύκο
979,Kiefer[Baum]::N,hájkka,πεύκο
980,Kiefer[Baum]::N,biehtse,πεύκο
981,Kiefer[Baum]::N,beahci,πεύκο
982,Kiefer[Baum]::N,peeci,πεύκο
983,Kiefer[Baum]::N,pie´cc,πεύκο
984,Kiefer[Baum]::N,пе̄дзь,πεύκο
985,Weide[Baum]::N,saalje,ιτιά
986,Weide[Baum]::N,sállja,ιτιά
987,Weide[Baum]::N,sieđga,ιτιά
988,Weide[Baum]::N,puájui,ιτιά
989,Weide[Baum]::N,puäi,ιτιά
990,Weide[Baum]::N,пуай,ιτιά
991,Tanne::N,goese,έλατο
992,Tanne::N,guossa,έλατο
993,Tanne::N,guossa,έλατο
994,Tanne::N,kuosâ,έλατο
995,Tanne::N,kuõss,έλατο
996,Tanne::N,кӯсс,έλατο
997,Horn::N,tjåervie,κέρας
998,Horn::N,tjåervie,κέρατο
999,Horn::N,tjoarvve,κέρας
1000,Horn::N,tjoarvve,κέρατο
1001,Horn::N,čoarvi,κέρας
1002,Horn::N,čoarvi,κέρατο
1003,Horn::N,čuár'vi,κέρας
1004,Horn::N,čuár'vi,κέρατο
1005,Horn::N,čuä´rvv,κέρας
1006,Horn::N,čuä´rvv,κέρατο
1007,Horn::N,чуэррьв,κέρας
1008,Horn::N,чуэррьв,κέρατο
1009,Feder::N,badtse,φτερό
1010,Feder::N,dålgge,φτερό
1011,Feder::N,bozza,φτερό
1012,Feder::N,puzzâ,φτερό
1013,Feder::N,tolge,φτερό
1014,Feder::N,poʒʒ,φτερό
1015,Feder::N,по̄ннц,φτερό
1016,Fell::N,njaltja,δέρμα
1017,Fell::N,njaltja,τομάρι
1018,Fell::N,duollje,δέρμα
1019,Fell::N,duollje,τομάρι
1020,Fell::N,náhkki,δέρμα
1021,Fell::N,náhkki,τομάρι
1022,Fell::N,dorkkas,δέρμα
1023,Fell::N,dorkkas,τομάρι
1024,Fell::N,turkkâ,δέρμα
1025,Fell::N,turkkâ,τομάρι
1026,Fell::N,tyel'ji,δέρμα
1027,Fell::N,tyel'ji,τομάρι
1028,Fell::N,nähki,δέρμα
1029,Fell::N,nähki,τομάρι
1030,Fell::N,torkk,δέρμα
1031,Fell::N,torkk,τομάρι
1032,Fell::N,čåu´dd,δέρμα
1033,Fell::N,čåu´dd,τομάρι
1034,Fell::N,tue´l'lj,δέρμα
1035,Fell::N,tue´l'lj,τομάρι
1036,Fell::N,тӯлльй,δέρμα
1037,Fell::N,тӯлльй,τομάρι
1038,Flügel::N,såaja,πτερύγιο
1039,Flügel::N,såajoe,πτερύγιο
1040,Flügel::N,soadje,πτερύγιο
1041,Flügel::N,soadji,πτερύγιο
1042,Flügel::N,suáj̣á,πτερύγιο
1043,Flügel::N,suäjj,πτερύγιο
1044,Flügel::N,суэйй,πτερύγιο
1045,Klaue::N,gadtse,κουλό
1046,Klaue::N,guober,κουλό
1047,Klaue::N,gazza,κουλό
1048,Klaue::N,kozzâ,κουλό
1049,Klaue::N,kõʒʒ,κουλό
1050,Klaue::N,кэ̄ннц,κουλό
1051,Kralle::N,gadtse,νύχι
1052,Kralle::N,gadtsa,νύχι
1053,Kralle::N,gazza,νύχι
1054,Kralle::N,kozzâ,νύχι
1055,Kralle::N,kõʒʒ,νύχι
1056,Kralle::N,ке̄бпель,νύχι
1057,Schwanz::N,siejpie,ουρά
1058,Schwanz::N,siejbbe,ουρά
1059,Schwanz::N,bađuš,ουρά
1060,Schwanz::N,seaibi,ουρά
1061,Schwanz::N,seibi,ουρά
1062,Schwanz::N,sei´bb,ουρά
1063,Schwanz::N,piä´cciǩ,ουρά
1064,Schwanz::N,пиджь,ουρά
1065,Schwanz::N,се̄ййп,ουρά
1066,Schwanz::N,пе̄цехь,ουρά
1067,Ei::N,munnie,αβγό
1068,Ei::N,månne,αβγό
1069,Ei::N,monni,αβγό
1070,Ei::N,maṇe,αβγό
1071,Ei::N,mââ´nn,αβγό
1072,Ei::N,маннҍ,αβγό
1073,Nest::N,biesie,φωλιά
1074,Nest::N,biesse,φωλιά
1075,Nest::N,beassi,φωλιά
1076,Nest::N,peesi,φωλιά
1077,Nest::N,piervâl,φωλιά
1078,Nest::N,piä´ss,φωλιά
1079,Nest::N,пе̄ссь,φωλιά
1080,Bau::N,biesie,φωλιά
1081,Bau::N,biedjo,φωλιά
1082,Bau::N,liesso,φωλιά
1083,Bau::N,biedju,φωλιά
1084,Bau::N,piäju,φωλιά
1085,Bau::N,вуэӈӈк,φωλιά
1086,Tier::N,juvre,ζώο
1087,Tier::N,udos,ζώο
1088,Tier::N,divrre,ζώο
1089,Tier::N,luohtok,ζώο
1090,Tier::N,ealli,ζώο
1091,Tier::N,ellee,ζώο
1092,Tier::N,jie´lli,ζώο
1093,Tier::N,жыва,ζώο
1094,Herde::N,dåehkie,κοπάδι
1095,Herde::N,ællo,κοπάδι
1096,Herde::N,fuovva,κοπάδι
1097,Herde::N,doahkki,κοπάδι
1098,Herde::N,čagge,κοπάδι
1099,Herde::N,tukk,κοπάδι
1100,Herde::N,vâ´lvv,κοπάδι
1101,Herde::N,чуэз,κοπάδι
1102,Herde::N,чӣгар,κοπάδι
1103,Kuh::N,govse,αγελάδα
1104,Kuh::N,gussa,αγελάδα
1105,Kuh::N,gussa,αγελάδα
1106,Kuh::N,kussâ,αγελάδα
1107,Kuh::N,kuss,αγελάδα
1108,Kuh::N,лӣххьм,αγελάδα
1109,Bulle::N,vuaksa,ταύρος
1110,Bulle::N,vuoksá,ταύρος
1111,Bulle::N,heargi,ταύρος
1112,Bulle::N,vuák'sá,ταύρος
1113,Bulle::N,ergi,ταύρος
1114,Bulle::N,vuâhss,ταύρος
1115,Bulle::N,е̄ррьк,ταύρος
1116,Pferd::N,hierkie,άλογο
1117,Pferd::N,råsse,άλογο
1118,Pferd::N,hæssta,άλογο
1119,Pferd::N,heavuš,άλογο
1120,Pferd::N,hiävuš,άλογο
1121,Pferd::N,heävaš,άλογο
1122,Pferd::N,ро̄ссь,άλογο
1123,Schaf::N,sïrve,πρόβατο
1124,Schaf::N,sávttsa,πρόβατο
1125,Schaf::N,sávza,πρόβατο
1126,Schaf::N,savzâ,πρόβατο
1127,Schaf::N,sauʒʒ,πρόβατο
1128,Schaf::N,ла̄мьпесь,πρόβατο
1129,Schwein::N,snurke,γουρούνι
1130,Schwein::N,svijnne,γουρούνι
1131,Schwein::N,spiidni,γουρούνι
1132,Schwein::N,šahe,γουρούνι
1133,Schwein::N,šââ´ǩǩ,γουρούνι
1134,Schwein::N,ша̄гкь,γουρούνι
1135,Hund::N,bïenje,σκυλί
1136,Hund::N,bïenje,σκύλος
1137,Hund::N,bena,σκυλί
1138,Hund::N,bena,σκύλος
1139,Hund::N,beana,σκυλί
1140,Hund::N,beana,σκύλος
1141,Hund::N,peenuv,σκυλί
1142,Hund::N,peenuv,σκύλος
1143,Hund::N,piânnai,σκυλί
1144,Hund::N,piânnai,σκύλος
1145,Hund::N,пе̄ннэ,σκυλί
1146,Hund::N,пе̄ннэ,σκύλος
1147,Katze::N,gaahtoe,γάτα
1148,Katze::N,gáhtto,γάτα
1149,Katze::N,bussá,γάτα
1150,Katze::N,kissá,γάτα
1151,Katze::N,kaass,γάτα
1152,Katze::N,ко̄а̄сс,γάτα
1153,Bär::N,gumsie,άρκτος
1154,Bär::N,gumsie,αρκούδα
1155,Bär::N,biernna,άρκτος
1156,Bär::N,biernna,αρκούδα
1157,Bär::N,guovža,άρκτος
1158,Bär::N,guovža,αρκούδα
1159,Bär::N,bierdna,άρκτος
1160,Bär::N,bierdna,αρκούδα
1161,Bär::N,kuob'žâ,άρκτος
1162,Bär::N,kuob'žâ,αρκούδα
1163,Bär::N,kue´bǯǯ,άρκτος
1164,Bär::N,kue´bǯǯ,αρκούδα
1165,Bär::N,та̄лл,άρκτος
1166,Bär::N,та̄лл,αρκούδα
1167,Eichhörnchen::N,åeruve,βερβερίτσα
1168,Eichhörnchen::N,oarre,βερβερίτσα
1169,Eichhörnchen::N,oarri,βερβερίτσα
1170,Eichhörnchen::N,uár'ree,βερβερίτσα
1171,Eichhörnchen::N,vuä´r'rev,βερβερίτσα
1172,Eichhörnchen::N,вуэррев,βερβερίτσα
1173,Elch::N,ïelje,άλκη
1174,Elch::N,ællja,άλκη
1175,Elch::N,sarvva,άλκη
1176,Elch::N,ealga,άλκη
1177,Elch::N,sorvâ,άλκη
1178,Elch::N,sõrvv,άλκη
1179,Elch::N,сэ̄ррв,άλκη
1180,Fuchs::N,riepie,αλεπού
1181,Fuchs::N,riebij,αλεπού
1182,Fuchs::N,rieban,αλεπού
1183,Fuchs::N,riemnjis,αλεπού
1184,Fuchs::N,rie´mjj,αλεπού
1185,Fuchs::N,рӣммьн,αλεπού
1186,Hase::N,njåemele,λαγός
1187,Hase::N,njoammel,λαγός
1188,Hase::N,njoammil,λαγός
1189,Hase::N,njuámmil,λαγός
1190,Hase::N,njue´m'mel,λαγός
1191,Hase::N,нюэммель,λαγός
1192,Maus::N,snjeara,ποντικός
1193,Maus::N,snjierrá,ποντικός
1194,Maus::N,sáhpán,ποντικός
1195,Maus::N,säplig,ποντικός
1196,Maus::N,sä´ppli,ποντικός
1197,Maus::N,са̄хпьлинк,ποντικός
1198,Wolf::N,sïejpe,λύκος
1199,Wolf::N,stálppe,λύκος
1200,Wolf::N,stáhkke,λύκος
1201,Wolf::N,ruomas,λύκος
1202,Wolf::N,kumpe,λύκος
1203,Wolf::N,návdi,λύκος
1204,Wolf::N,kumppi,λύκος
1205,Wolf::N,ku´mpp,λύκος
1206,Wolf::N,pââ´ldes,λύκος
1207,Wolf::N,чиррм,λύκος
1208,Wolf::N,пальтӭсь,λύκος
1209,Vogel::N,ledtie,πουλί
1210,Vogel::N,lådde,πουλί
1211,Vogel::N,loddi,πουλί
1212,Vogel::N,lodde,πουλί
1213,Vogel::N,lå´dd,πουλί
1214,Vogel::N,лоаннҍт,πουλί
1215,Schwarm::N,dåehkie,σμήνος
1216,Schwarm::N,doahkke,σμήνος
1217,Schwarm::N,doahkki,σμήνος
1218,Schwarm::N,tuák'ki,σμήνος
1219,Schwarm::N,parvv,σμήνος
1220,Schwarm::N,туххк,σμήνος
1221,Huhn::N,vöönhtse,κότα
1222,Huhn::N,vöönhtse,όρνιθα
1223,Huhn::N,vuonntsá,κότα
1224,Huhn::N,vuonntsá,όρνιθα
1225,Huhn::N,vuonccis,κότα
1226,Huhn::N,vuonccis,όρνιθα
1227,Huhn::N,kääṇi,κότα
1228,Huhn::N,kääṇi,όρνιθα
1229,Huhn::N,kää´nn,κότα
1230,Huhn::N,kää´nn,όρνιθα
1231,Huhn::N,ка̄ннҌ,κότα
1232,Huhn::N,ка̄ннҌ,όρνιθα
1233,Hahn::N,deere,πετεινός
1234,Hahn::N,hádna,πετεινός
1235,Hahn::N,åresvuonntsá,πετεινός
1236,Hahn::N,vuonccis,πετεινός
1237,Hahn::N,kääṇi,πετεινός
1238,Hahn::N,åå´reskää´nn,πετεινός
1239,Hahn::N,пе̄ттэх,πετεινός
1240,Gans::N,gaase,χήνα
1241,Gans::N,gássa,χήνα
1242,Gans::N,čuonji,χήνα
1243,Gans::N,čuá'njá,χήνα
1244,Gans::N,čue´nj,χήνα
1245,Gans::N,чуэнь,χήνα
1246,Adler::N,aarhtse,αετός
1247,Adler::N,goasskem,αετός
1248,Adler::N,goaskin,αετός
1249,Adler::N,kuás'kim,αετός
1250,Adler::N,kuä´cǩǩem,αετός
1251,Adler::N,куэцькем,αετός
1252,Ente::N,tjååtsele,πάπια
1253,Ente::N,vuojatjis,πάπια
1254,Ente::N,čáhceloddi,πάπια
1255,Ente::N,vuonjâč,πάπια
1256,Ente::N,vuõnjâč,πάπια
1257,Ente::N,ча̄дзьлоаннҍт,πάπια
1258,Eule::N,snjågloe,κουκουβάγια
1259,Eule::N,skunjok,κουκουβάγια
1260,Eule::N,skuolfi,κουκουβάγια
1261,Eule::N,ijjâlodde,κουκουβάγια
1262,Eule::N,iiđsaž,κουκουβάγια
1263,Eule::N,кунньлоаннҍт,κουκουβάγια
1264,Eule::N,чӯзэм вуэһпэй,κουκουβάγια
1265,Kranich::N,goerke,γερανός
1266,Kranich::N,guorgga,γερανός
1267,Kranich::N,guorga,γερανός
1268,Kranich::N,kuor'gâ,γερανός
1269,Kranich::N,kuõrgg,γερανός
1270,Kranich::N,кӯррк,γερανός
1271,Krähe::N,voerhtje,καρακάξα
1272,Krähe::N,gárránis,καρακάξα
1273,Krähe::N,vuoratjis,καρακάξα
1274,Krähe::N,vuoražas,καρακάξα
1275,Krähe::N,vuorččis,καρακάξα
1276,Krähe::N,vuorâč,καρακάξα
1277,Krähe::N,vuõrâč,καρακάξα
1278,Krähe::N,вӯрэч,καρακάξα
1279,Kuckuck::N,gïeke,κούκος
1280,Kuckuck::N,giehka,κούκος
1281,Kuckuck::N,giehka,κούκος
1282,Kuckuck::N,kiehâ,κούκος
1283,Kuckuck::N,ǩiõkk,κούκος
1284,Kuckuck::N,кӣгк,κούκος
