,Concept_ID,lv,it
3000,rufen::V,saukt,chiamare
3001,prahlen::V,ошйысьны,vantarsi
3002,prahlen::V,lielīties,vantarsi
3003,übersetzen::V,вуджӧдны,tradurre
3004,übersetzen::V,tulkot,tradurre
3005,übersetzen::V,pārtulkot,tradurre
3006,denken::V,мӧвпавны,pensare
3007,denken::V,domāt,pensare
3008,glauben::V,эскыны,credere
3009,glauben::V,ticēt,credere
3010,bemerken::V,казявны,notare
3011,bemerken::V,казявны,osservare
3012,bemerken::V,ievērot,notare
3013,bemerken::V,ievērot,osservare
3014,bemerken::V,ieraudzīt,notare
3015,bemerken::V,ieraudzīt,osservare
3016,erkennen::V,тӧдмавны,riconoscere
3017,erkennen::V,pazīt,riconoscere
3018,erkennen::V,atpazīt,riconoscere
3019,begreifen::V,вежӧртны,capire
3020,begreifen::V,вежӧртны,comprèndere
3021,begreifen::V,гӧгӧрвоны,capire
3022,begreifen::V,гӧгӧрвоны,comprèndere
3023,begreifen::V,jēgt,capire
3024,begreifen::V,jēgt,comprèndere
3025,begreifen::V,apjēgt,capire
3026,begreifen::V,apjēgt,comprèndere
3027,verstehen::V,вежӧртны,intèndere
3028,verstehen::V,вежӧртны,comprèndere
3029,verstehen::V,гӧгӧрвоны,intèndere
3030,verstehen::V,гӧгӧрвоны,comprèndere
3031,verstehen::V,saprast,intèndere
3032,verstehen::V,saprast,comprèndere
3033,lernen::V,вeлöдчыны,imparare
3034,lernen::V,вeлöдчыны,apprèndere
3035,lernen::V,mācīties,imparare
3036,lernen::V,mācīties,apprèndere
3037,wissen::V,тӧдны,sapere
3038,wissen::V,zināt,sapere
3039,sich erinnern an::V,казьтывны,ricordare
3040,sich erinnern an::V,казьтывны,ricordarsi di
3041,sich erinnern an::V,дум вылӧ уськӧдны,ricordare
3042,sich erinnern an::V,дум вылӧ уськӧдны,ricordarsi di
3043,sich erinnern an::V,atminēties,ricordare
3044,sich erinnern an::V,atminēties,ricordarsi di
3045,vergessen::V,вунӧдны,dimenticare
3046,vergessen::V,mirst,dimenticare
3047,vergessen::V,aizmirst,dimenticare
3048,messen::V,муртавны,misurare
3049,messen::V,mērīt,misurare
3050,zählen::V,лыддьыны,contare
3051,zählen::V,skaitīt,contare
3052,rechnen::V,лыддьыны,contare
3053,rechnen::V,лыддьыны,calcolare
3054,rechnen::V,rēķināt,contare
3055,rechnen::V,rēķināt,calcolare
3056,lesen::V,лыддьыны,lèggere
3057,lesen::V,lasīt,lèggere
3058,malen::V,серпасавны,dipìngere
3059,malen::V,gleznot,dipìngere
3060,zeichnen::V,серпасавны,disegnare
3061,zeichnen::V,zīmēt,disegnare
3062,schreiben::V,гижны,scrìvere
3063,schreiben::V,rakstīt,scrìvere
3064,besitzen::V,лоны,possedere
3065,besitzen::V,piederēt,possedere
3066,kaufen::V,ньӧбны,comprare
3067,kaufen::V,ньӧбны,acquistare
3068,kaufen::V,pirkt,comprare
3069,kaufen::V,pirkt,acquistare
3070,verkaufen::V,вузавны,vendere
3071,verkaufen::V,pārdot,vendere
3072,bezahlen::V,мынтыны,pagare
3073,bezahlen::V,мынтысьны,pagare
3074,bezahlen::V,apmaksāt,pagare
3075,zahlen::V,мынтыны,pagare
3076,zahlen::V,maksāt,pagare
3077,beherrschen::V,ас улын кутны,dominare
3078,beherrschen::V,valdīt,dominare
3079,ertragen::V,пыкны,sopportare
3080,ertragen::V,лэптыны,sopportare
3081,ertragen::V,panest,sopportare
3082,ertragen::V,paciest,sopportare
