,Concept_ID,ro,lv
3042,sprechen::V,vorbi,сёрнитны
3043,sprechen::V,vorbi,runāt
3044,reden::V,vorbi,сёрнитны
3045,reden::V,vorbi,norunāt
3046,reden::V,discuta,сёрнитны
3047,reden::V,discuta,norunāt
3048,sich unterhalten::V,conversa,сёрнитны
3049,sich unterhalten::V,conversa,варовитны
3050,sich unterhalten::V,conversa,sarunāties
3051,sich unterhalten::V,sta de vorbă,сёрнитны
3052,sich unterhalten::V,sta de vorbă,варовитны
3053,sich unterhalten::V,sta de vorbă,sarunāties
3054,fragen::V,întreba,юавны
3055,fragen::V,întreba,jautāt
3056,bitten::V,ruga,корны
3057,bitten::V,ruga,lūgt
3058,bitten::V,ruga,prasīt
3059,erzählen::V,spune,висьтавны
3060,erzählen::V,spune,stāstīt
3061,erzählen::V,povesti,висьтавны
3062,erzählen::V,povesti,stāstīt
3063,mitteilen::V,comunica,юӧртны
3064,mitteilen::V,comunica,висьтавны
3065,mitteilen::V,comunica,pavēstīt
3066,mitteilen::V,înștiința,юӧртны
3067,mitteilen::V,înștiința,висьтавны
3068,mitteilen::V,înștiința,pavēstīt
3069,nennen::V,numi,шуны
3070,nennen::V,numi,ним сетны
3071,nennen::V,numi,saukt
3072,nennen::V,chema,шуны
3073,nennen::V,chema,ним сетны
3074,nennen::V,chema,saukt
3075,rufen::V,chema,корны
3076,rufen::V,chema,saukt
3077,prahlen::V,se făli,ошйысьны
3078,prahlen::V,se făli,lielīties
3079,übersetzen::V,traduce,вуджӧдны
3080,übersetzen::V,traduce,tulkot
3081,übersetzen::V,traduce,pārtulkot
3082,denken::V,gândi,мӧвпавны
3083,denken::V,gândi,domāt
3084,glauben::V,crede,эскыны
3085,glauben::V,crede,ticēt
3086,bemerken::V,observa,казявны
3087,bemerken::V,observa,ievērot
3088,bemerken::V,observa,ieraudzīt
3089,erkennen::V,cunoaște,тӧдмавны
3090,erkennen::V,cunoaște,pazīt
3091,erkennen::V,cunoaște,atpazīt
3092,erkennen::V,recunoaște,тӧдмавны
3093,erkennen::V,recunoaște,pazīt
3094,erkennen::V,recunoaște,atpazīt
3095,begreifen::V,pricepe,вежӧртны
3096,begreifen::V,pricepe,гӧгӧрвоны
3097,begreifen::V,pricepe,jēgt
3098,begreifen::V,pricepe,apjēgt
3099,begreifen::V,înțelege,вежӧртны
3100,begreifen::V,înțelege,гӧгӧрвоны
3101,begreifen::V,înțelege,jēgt
3102,begreifen::V,înțelege,apjēgt
3103,verstehen::V,înțelege,вежӧртны
3104,verstehen::V,înțelege,гӧгӧрвоны
3105,verstehen::V,înțelege,saprast
3106,lernen::V,învăța,вeлöдчыны
3107,lernen::V,învăța,mācīties
3108,wissen::V,ști,тӧдны
3109,wissen::V,ști,zināt
3110,sich erinnern an::V,a-și aminti de,казьтывны
3111,sich erinnern an::V,a-și aminti de,дум вылӧ уськӧдны
3112,sich erinnern an::V,a-și aminti de,atminēties
3113,vergessen::V,uita,вунӧдны
3114,vergessen::V,uita,mirst
3115,vergessen::V,uita,aizmirst
3116,messen::V,măsura,муртавны
3117,messen::V,măsura,mērīt
3118,zählen::V,număra,лыддьыны
3119,zählen::V,număra,skaitīt
3120,rechnen::V,calcula,лыддьыны
3121,rechnen::V,calcula,rēķināt
3122,lesen::V,citi,лыддьыны
3123,lesen::V,citi,lasīt
3124,malen::V,picta,серпасавны
3125,malen::V,picta,gleznot
3126,zeichnen::V,desena,серпасавны
3127,zeichnen::V,desena,zīmēt
3128,schreiben::V,scrie,гижны
3129,schreiben::V,scrie,rakstīt
3130,besitzen::V,avea,лоны
3131,besitzen::V,avea,piederēt
3132,besitzen::V,poseda,лоны
3133,besitzen::V,poseda,piederēt
3134,kaufen::V,cumpăra,ньӧбны
3135,kaufen::V,cumpăra,pirkt
3136,verkaufen::V,vinde,вузавны
3137,verkaufen::V,vinde,pārdot
3138,bezahlen::V,plăti,мынтыны
3139,bezahlen::V,plăti,мынтысьны
3140,bezahlen::V,plăti,apmaksāt
3141,bezahlen::V,achita,мынтыны
3142,bezahlen::V,achita,мынтысьны
3143,bezahlen::V,achita,apmaksāt
3144,zahlen::V,plăti,мынтыны
3145,zahlen::V,plăti,maksāt
3146,beherrschen::V,stăpâni,ас улын кутны
3147,beherrschen::V,stăpâni,valdīt
3148,ertragen::V,răbda,пыкны
3149,ertragen::V,răbda,лэптыны
3150,ertragen::V,răbda,panest
3151,ertragen::V,răbda,paciest
3152,ertragen::V,suporta,пыкны
3153,ertragen::V,suporta,лэптыны
3154,ertragen::V,suporta,panest
3155,ertragen::V,suporta,paciest
