,Concept_ID,it,lv
3000,rufen::V,chiamare,saukt
3001,prahlen::V,vantarsi,ошйысьны
3002,prahlen::V,vantarsi,lielīties
3003,übersetzen::V,tradurre,вуджӧдны
3004,übersetzen::V,tradurre,tulkot
3005,übersetzen::V,tradurre,pārtulkot
3006,denken::V,pensare,мӧвпавны
3007,denken::V,pensare,domāt
3008,glauben::V,credere,эскыны
3009,glauben::V,credere,ticēt
3010,bemerken::V,notare,казявны
3011,bemerken::V,notare,ievērot
3012,bemerken::V,notare,ieraudzīt
3013,bemerken::V,osservare,казявны
3014,bemerken::V,osservare,ievērot
3015,bemerken::V,osservare,ieraudzīt
3016,erkennen::V,riconoscere,тӧдмавны
3017,erkennen::V,riconoscere,pazīt
3018,erkennen::V,riconoscere,atpazīt
3019,begreifen::V,capire,вежӧртны
3020,begreifen::V,capire,гӧгӧрвоны
3021,begreifen::V,capire,jēgt
3022,begreifen::V,capire,apjēgt
3023,begreifen::V,comprèndere,вежӧртны
3024,begreifen::V,comprèndere,гӧгӧрвоны
3025,begreifen::V,comprèndere,jēgt
3026,begreifen::V,comprèndere,apjēgt
3027,verstehen::V,intèndere,вежӧртны
3028,verstehen::V,intèndere,гӧгӧрвоны
3029,verstehen::V,intèndere,saprast
3030,verstehen::V,comprèndere,вежӧртны
3031,verstehen::V,comprèndere,гӧгӧрвоны
3032,verstehen::V,comprèndere,saprast
3033,lernen::V,imparare,вeлöдчыны
3034,lernen::V,imparare,mācīties
3035,lernen::V,apprèndere,вeлöдчыны
3036,lernen::V,apprèndere,mācīties
3037,wissen::V,sapere,тӧдны
3038,wissen::V,sapere,zināt
3039,sich erinnern an::V,ricordare,казьтывны
3040,sich erinnern an::V,ricordare,дум вылӧ уськӧдны
3041,sich erinnern an::V,ricordare,atminēties
3042,sich erinnern an::V,ricordarsi di,казьтывны
3043,sich erinnern an::V,ricordarsi di,дум вылӧ уськӧдны
3044,sich erinnern an::V,ricordarsi di,atminēties
3045,vergessen::V,dimenticare,вунӧдны
3046,vergessen::V,dimenticare,mirst
3047,vergessen::V,dimenticare,aizmirst
3048,messen::V,misurare,муртавны
3049,messen::V,misurare,mērīt
3050,zählen::V,contare,лыддьыны
3051,zählen::V,contare,skaitīt
3052,rechnen::V,contare,лыддьыны
3053,rechnen::V,contare,rēķināt
3054,rechnen::V,calcolare,лыддьыны
3055,rechnen::V,calcolare,rēķināt
3056,lesen::V,lèggere,лыддьыны
3057,lesen::V,lèggere,lasīt
3058,malen::V,dipìngere,серпасавны
3059,malen::V,dipìngere,gleznot
3060,zeichnen::V,disegnare,серпасавны
3061,zeichnen::V,disegnare,zīmēt
3062,schreiben::V,scrìvere,гижны
3063,schreiben::V,scrìvere,rakstīt
3064,besitzen::V,possedere,лоны
3065,besitzen::V,possedere,piederēt
3066,kaufen::V,comprare,ньӧбны
3067,kaufen::V,comprare,pirkt
3068,kaufen::V,acquistare,ньӧбны
3069,kaufen::V,acquistare,pirkt
3070,verkaufen::V,vendere,вузавны
3071,verkaufen::V,vendere,pārdot
3072,bezahlen::V,pagare,мынтыны
3073,bezahlen::V,pagare,мынтысьны
3074,bezahlen::V,pagare,apmaksāt
3075,zahlen::V,pagare,мынтыны
3076,zahlen::V,pagare,maksāt
3077,beherrschen::V,dominare,ас улын кутны
3078,beherrschen::V,dominare,valdīt
3079,ertragen::V,sopportare,пыкны
3080,ertragen::V,sopportare,лэптыны
3081,ertragen::V,sopportare,panest
3082,ertragen::V,sopportare,paciest
