,Concept_ID,lv,pt
3050,kaufen::V,ньӧбны,comprar
3051,kaufen::V,pirkt,comprar
3052,verkaufen::V,вузавны,vender
3053,verkaufen::V,pārdot,vender
3054,bezahlen::V,мынтыны,pagar
3055,bezahlen::V,мынтысьны,pagar
3056,bezahlen::V,apmaksāt,pagar
3057,zahlen::V,мынтыны,pagar
3058,zahlen::V,maksāt,pagar
3059,beherrschen::V,ас улын кутны,imperar
3060,beherrschen::V,valdīt,imperar
3061,ertragen::V,пыкны,suportar
3062,ertragen::V,лэптыны,suportar
3063,ertragen::V,panest,suportar
3064,ertragen::V,paciest,suportar
