,Concept_ID,lv,ro
3042,sprechen::V,сёрнитны,vorbi
3043,sprechen::V,runāt,vorbi
3044,reden::V,сёрнитны,vorbi
3045,reden::V,сёрнитны,discuta
3046,reden::V,norunāt,vorbi
3047,reden::V,norunāt,discuta
3048,sich unterhalten::V,сёрнитны,conversa
3049,sich unterhalten::V,сёрнитны,sta de vorbă
3050,sich unterhalten::V,варовитны,conversa
3051,sich unterhalten::V,варовитны,sta de vorbă
3052,sich unterhalten::V,sarunāties,conversa
3053,sich unterhalten::V,sarunāties,sta de vorbă
3054,fragen::V,юавны,întreba
3055,fragen::V,jautāt,întreba
3056,bitten::V,корны,ruga
3057,bitten::V,lūgt,ruga
3058,bitten::V,prasīt,ruga
3059,erzählen::V,висьтавны,spune
3060,erzählen::V,висьтавны,povesti
3061,erzählen::V,stāstīt,spune
3062,erzählen::V,stāstīt,povesti
3063,mitteilen::V,юӧртны,comunica
3064,mitteilen::V,юӧртны,înștiința
3065,mitteilen::V,висьтавны,comunica
3066,mitteilen::V,висьтавны,înștiința
3067,mitteilen::V,pavēstīt,comunica
3068,mitteilen::V,pavēstīt,înștiința
3069,nennen::V,шуны,numi
3070,nennen::V,шуны,chema
3071,nennen::V,ним сетны,numi
3072,nennen::V,ним сетны,chema
3073,nennen::V,saukt,numi
3074,nennen::V,saukt,chema
3075,rufen::V,корны,chema
3076,rufen::V,saukt,chema
3077,prahlen::V,ошйысьны,se făli
3078,prahlen::V,lielīties,se făli
3079,übersetzen::V,вуджӧдны,traduce
3080,übersetzen::V,tulkot,traduce
3081,übersetzen::V,pārtulkot,traduce
3082,denken::V,мӧвпавны,gândi
3083,denken::V,domāt,gândi
3084,glauben::V,эскыны,crede
3085,glauben::V,ticēt,crede
3086,bemerken::V,казявны,observa
3087,bemerken::V,ievērot,observa
3088,bemerken::V,ieraudzīt,observa
3089,erkennen::V,тӧдмавны,cunoaște
3090,erkennen::V,тӧдмавны,recunoaște
3091,erkennen::V,pazīt,cunoaște
3092,erkennen::V,pazīt,recunoaște
3093,erkennen::V,atpazīt,cunoaște
3094,erkennen::V,atpazīt,recunoaște
3095,begreifen::V,вежӧртны,pricepe
3096,begreifen::V,вежӧртны,înțelege
3097,begreifen::V,гӧгӧрвоны,pricepe
3098,begreifen::V,гӧгӧрвоны,înțelege
3099,begreifen::V,jēgt,pricepe
3100,begreifen::V,jēgt,înțelege
3101,begreifen::V,apjēgt,pricepe
3102,begreifen::V,apjēgt,înțelege
3103,verstehen::V,вежӧртны,înțelege
3104,verstehen::V,гӧгӧрвоны,înțelege
3105,verstehen::V,saprast,înțelege
3106,lernen::V,вeлöдчыны,învăța
3107,lernen::V,mācīties,învăța
3108,wissen::V,тӧдны,ști
3109,wissen::V,zināt,ști
3110,sich erinnern an::V,казьтывны,a-și aminti de
3111,sich erinnern an::V,дум вылӧ уськӧдны,a-și aminti de
3112,sich erinnern an::V,atminēties,a-și aminti de
3113,vergessen::V,вунӧдны,uita
3114,vergessen::V,mirst,uita
3115,vergessen::V,aizmirst,uita
3116,messen::V,муртавны,măsura
3117,messen::V,mērīt,măsura
3118,zählen::V,лыддьыны,număra
3119,zählen::V,skaitīt,număra
3120,rechnen::V,лыддьыны,calcula
3121,rechnen::V,rēķināt,calcula
3122,lesen::V,лыддьыны,citi
3123,lesen::V,lasīt,citi
3124,malen::V,серпасавны,picta
3125,malen::V,gleznot,picta
3126,zeichnen::V,серпасавны,desena
3127,zeichnen::V,zīmēt,desena
3128,schreiben::V,гижны,scrie
3129,schreiben::V,rakstīt,scrie
3130,besitzen::V,лоны,avea
3131,besitzen::V,лоны,poseda
3132,besitzen::V,piederēt,avea
3133,besitzen::V,piederēt,poseda
3134,kaufen::V,ньӧбны,cumpăra
3135,kaufen::V,pirkt,cumpăra
3136,verkaufen::V,вузавны,vinde
3137,verkaufen::V,pārdot,vinde
3138,bezahlen::V,мынтыны,plăti
3139,bezahlen::V,мынтыны,achita
3140,bezahlen::V,мынтысьны,plăti
3141,bezahlen::V,мынтысьны,achita
3142,bezahlen::V,apmaksāt,plăti
3143,bezahlen::V,apmaksāt,achita
3144,zahlen::V,мынтыны,plăti
3145,zahlen::V,maksāt,plăti
3146,beherrschen::V,ас улын кутны,stăpâni
3147,beherrschen::V,valdīt,stăpâni
3148,ertragen::V,пыкны,răbda
3149,ertragen::V,пыкны,suporta
3150,ertragen::V,лэптыны,răbda
3151,ertragen::V,лэптыны,suporta
3152,ertragen::V,panest,răbda
3153,ertragen::V,panest,suporta
3154,ertragen::V,paciest,răbda
3155,ertragen::V,paciest,suporta
