,Concept_ID,el,lv
2701,waschen::V,πλένω,мыськыны
2702,waschen::V,πλένω,mazgāt
2703,abwischen::V,σφουγγίζω,чышкыны
2704,abwischen::V,σφουγγίζω,noslaucīt
2705,spülen::V,ξεπλένω,пожъявны
2706,spülen::V,ξεπλένω,skalot
2707,fegen::V,σκουπίζω,чышкыны
2708,fegen::V,σκουπίζω,slaucīt
2709,kehren::V,σκουπίζω,чышкыны
2710,kehren::V,σκουπίζω,mēzt
2711,baden::V,κάνω μπάνιο,купайтчыны
2712,baden::V,κάνω μπάνιο,peldēties
2713,sich waschen::V,πλένομαι,мыссьыны
2714,sich waschen::V,πλένομαι,mazgāties
2715,ausziehen::V,βγάζω,пӧрччӧдны
2716,ausziehen::V,βγάζω,noģērbt
2717,anziehen::V,φορώ,кӧмавны
2718,anziehen::V,φορώ,пасьтавны
2719,anziehen::V,φορώ,uzvilkt
2720,sich anziehen::V,ντύνομαι,пасьтасьны
2721,sich anziehen::V,ντύνομαι,apģērbties
2722,kämmen::V,χτενίζω,сынавны
2723,kämmen::V,χτενίζω,sukāt
2724,schmücken::V,στολίζω,мичмӧдны
2725,schmücken::V,στολίζω,rotāt
2726,schmücken::V,στολίζω,greznot
2727,sagen::V,λέω,шуны
2728,sagen::V,λέω,висьтавны
2729,sagen::V,λέω,teikt
2730,sprechen::V,μιλώ,сёрнитны
2731,sprechen::V,μιλώ,runāt
2732,reden::V,μιλώ,сёрнитны
2733,reden::V,μιλώ,norunāt
2734,reden::V,κουβεντιάζω,сёрнитны
2735,reden::V,κουβεντιάζω,norunāt
2736,sich unterhalten::V,συνομιλώ,сёрнитны
2737,sich unterhalten::V,συνομιλώ,варовитны
2738,sich unterhalten::V,συνομιλώ,sarunāties
2739,sich unterhalten::V,κουβεντιάζω,сёрнитны
2740,sich unterhalten::V,κουβεντιάζω,варовитны
2741,sich unterhalten::V,κουβεντιάζω,sarunāties
2742,fragen::V,ρωτώ,юавны
2743,fragen::V,ρωτώ,jautāt
2744,bitten::V,ζητώ,корны
2745,bitten::V,ζητώ,lūgt
2746,bitten::V,ζητώ,prasīt
2747,bitten::V,παρακαλώ,корны
2748,bitten::V,παρακαλώ,lūgt
2749,bitten::V,παρακαλώ,prasīt
2750,erzählen::V,διηγούμαι,висьтавны
2751,erzählen::V,διηγούμαι,stāstīt
2752,mitteilen::V,πληροφορώ,юӧртны
2753,mitteilen::V,πληροφορώ,висьтавны
2754,mitteilen::V,πληροφορώ,pavēstīt
2755,nennen::V,ονομάζω,шуны
2756,nennen::V,ονομάζω,ним сетны
2757,nennen::V,ονομάζω,saukt
2758,rufen::V,φωνάζω,корны
2759,rufen::V,φωνάζω,saukt
2760,prahlen::V,καυχιέμαι,ошйысьны
2761,prahlen::V,καυχιέμαι,lielīties
2762,übersetzen::V,μεταφράζω,вуджӧдны
2763,übersetzen::V,μεταφράζω,tulkot
2764,übersetzen::V,μεταφράζω,pārtulkot
2765,denken::V,σκέφτομαι,мӧвпавны
2766,denken::V,σκέφτομαι,domāt
2767,glauben::V,πιστεύω,эскыны
2768,glauben::V,πιστεύω,ticēt
2769,bemerken::V,παρατηρώ,казявны
2770,bemerken::V,παρατηρώ,ievērot
2771,bemerken::V,παρατηρώ,ieraudzīt
2772,erkennen::V,αναγνωρίζω,тӧдмавны
2773,erkennen::V,αναγνωρίζω,pazīt
2774,erkennen::V,αναγνωρίζω,atpazīt
2775,begreifen::V,καταλαβαίνω,вежӧртны
2776,begreifen::V,καταλαβαίνω,гӧгӧрвоны
2777,begreifen::V,καταλαβαίνω,jēgt
2778,begreifen::V,καταλαβαίνω,apjēgt
2779,verstehen::V,ακούω,вежӧртны
2780,verstehen::V,ακούω,гӧгӧрвоны
2781,verstehen::V,ακούω,saprast
2782,lernen::V,μαθαίνω,вeлöдчыны
2783,lernen::V,μαθαίνω,mācīties
2784,wissen::V,ξέρω,тӧдны
2785,wissen::V,ξέρω,zināt
2786,sich erinnern an::V,θυμάμαι,казьтывны
2787,sich erinnern an::V,θυμάμαι,дум вылӧ уськӧдны
2788,sich erinnern an::V,θυμάμαι,atminēties
2789,vergessen::V,ξεχνώ,вунӧдны
2790,vergessen::V,ξεχνώ,mirst
2791,vergessen::V,ξεχνώ,aizmirst
2792,messen::V,μετρώ,муртавны
2793,messen::V,μετρώ,mērīt
2794,zählen::V,μετρώ,лыддьыны
2795,zählen::V,μετρώ,skaitīt
2796,rechnen::V,λογαριάζω,лыддьыны
2797,rechnen::V,λογαριάζω,rēķināt
2798,lesen::V,διαβάζω,лыддьыны
2799,lesen::V,διαβάζω,lasīt
2800,malen::V,ζωγραφίζω,серпасавны
2801,malen::V,ζωγραφίζω,gleznot
2802,zeichnen::V,σχεδιάζω,серпасавны
2803,zeichnen::V,σχεδιάζω,zīmēt
2804,schreiben::V,γράφω,гижны
2805,schreiben::V,γράφω,rakstīt
2806,besitzen::V,κατέχω,лоны
2807,besitzen::V,κατέχω,piederēt
2808,kaufen::V,αγοράζω,ньӧбны
2809,kaufen::V,αγοράζω,pirkt
2810,verkaufen::V,πουλώ,вузавны
2811,verkaufen::V,πουλώ,pārdot
2812,bezahlen::V,πληρώνω,мынтыны
2813,bezahlen::V,πληρώνω,мынтысьны
2814,bezahlen::V,πληρώνω,apmaksāt
2815,zahlen::V,πληρώνω,мынтыны
2816,zahlen::V,πληρώνω,maksāt
2817,beherrschen::V,κυριαρχώ,ас улын кутны
2818,beherrschen::V,κυριαρχώ,valdīt
2819,ertragen::V,βαστώ,пыкны
2820,ertragen::V,βαστώ,лэптыны
2821,ertragen::V,βαστώ,panest
2822,ertragen::V,βαστώ,paciest
2823,ertragen::V,αντέχω,пыкны
2824,ertragen::V,αντέχω,лэптыны
2825,ertragen::V,αντέχω,panest
2826,ertragen::V,αντέχω,paciest
